frame,path,teacher_top1_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,prototype_memory_size,update_applied,updates_this_frame,batch_size_used,det_loss,prototype_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
2281,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02282.jpg,0.996071,1,1,1,1,1,58,0.973002,0.973002,0.001740,1.024982,4,32,128,1,1,4,6.161728,0.000000,6.161728,12.892,0.994847,13.517,554.398,594.373
2282,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02283.jpg,0.996464,1,1,1,1,1,59,0.988449,0.988449,0.000973,1.001194,4,32,128,1,1,4,5.941830,0.000000,5.941830,13.089,0.995216,13.537,614.741,655.387
2283,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02284.jpg,0.996885,1,1,1,1,1,60,0.974411,0.974411,0.001932,1.013007,4,32,128,1,1,4,5.820907,0.000000,5.820907,12.908,0.995498,13.190,557.193,596.955
2284,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02285.jpg,0.997784,1,1,1,1,1,61,0.984634,0.984634,0.000681,1.015606,4,32,128,1,1,4,6.096067,0.000000,6.096067,12.828,0.996181,15.060,380.020,422.295
2285,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02286.jpg,0.996689,1,1,1,1,1,62,0.974584,0.974584,0.001489,1.004415,4,32,128,1,1,4,5.755484,0.000000,5.755484,13.076,0.995588,15.947,549.179,591.793
2286,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02287.jpg,0.997198,1,1,1,1,1,63,0.959229,0.959229,0.002505,1.024717,4,32,128,1,1,4,6.111130,0.000000,6.111130,13.821,0.995141,14.795,783.859,826.830
2287,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02288.jpg,0.996193,1,1,1,1,1,64,0.958913,0.958913,0.004555,1.001759,4,32,128,1,1,4,6.396566,0.000000,6.396566,13.235,0.994444,13.624,648.700,689.643
2288,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02289.jpg,0.997309,1,1,1,1,1,65,0.939748,0.939748,0.005795,1.009067,4,32,128,1,1,4,5.930597,0.000000,5.930597,13.108,0.995869,13.283,504.781,545.335
2289,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02290.jpg,0.993840,1,1,1,1,1,66,0.978598,0.978598,0.001497,1.006295,4,32,128,1,1,4,5.780922,0.000000,5.780922,13.629,0.992356,15.750,447.539,491.447
2290,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02291.jpg,0.993835,1,1,1,1,1,67,0.999950,0.999950,0.000002,1.000050,4,32,128,1,1,4,6.121512,0.000000,6.121512,13.053,0.992360,13.187,497.195,537.011
2291,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02292.jpg,0.994574,1,1,1,1,1,68,0.985055,0.985055,0.001026,1.010607,4,32,128,1,1,4,5.840830,0.000000,5.840830,13.600,0.993733,13.649,468.547,510.040
2292,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02293.jpg,0.994569,1,1,1,1,1,69,0.999967,0.999967,0.000003,1.000028,4,32,128,1,1,4,6.084158,0.000000,6.084158,12.622,0.993758,13.279,338.753,378.198
2293,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02294.jpg,0.993238,1,1,1,1,1,70,0.992215,0.992215,0.000474,1.005452,4,32,128,1,1,4,5.927832,0.000000,5.927832,13.351,0.987370,13.254,435.883,476.150
2294,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02295.jpg,0.995587,1,1,1,1,1,71,0.984541,0.984541,0.001243,1.002473,4,32,128,1,1,4,5.649036,0.000000,5.649036,12.920,0.992223,13.094,516.907,556.353
2295,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02296.jpg,0.996364,1,1,1,1,1,72,0.985599,0.985599,0.001282,1.003246,4,32,128,1,1,4,6.002639,0.000000,6.002639,13.279,0.992968,13.396,435.694,476.299
2296,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02297.jpg,0.995780,1,1,1,1,1,73,0.980104,0.980104,0.001500,1.008879,4,32,128,1,1,4,5.804299,0.000000,5.804299,12.822,0.991299,12.767,727.757,766.739
2297,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02298.jpg,0.995870,1,1,1,1,1,74,0.972586,0.972586,0.002141,1.003014,4,32,128,1,1,4,6.066133,0.000000,6.066133,12.640,0.989206,13.086,505.502,545.279
2298,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02299.jpg,0.993869,1,1,1,1,1,75,0.976677,0.976677,0.001554,1.013668,4,32,128,1,1,4,6.193455,0.000000,6.193455,13.187,0.985362,12.965,539.200,578.895
2299,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02300.jpg,0.995764,1,1,1,1,1,76,0.989705,0.989705,0.000887,1.002616,4,32,128,1,1,4,6.420756,0.000000,6.420756,13.425,0.986439,13.035,655.505,695.470
2300,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02301.jpg,0.995758,1,1,1,1,1,77,0.999941,0.999941,0.000004,1.000059,4,32,128,1,1,4,6.861622,0.000000,6.861622,12.945,0.986580,12.546,668.692,708.117
2301,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02302.jpg,0.994972,1,1,1,1,1,78,0.979303,0.979303,0.000593,1.013404,4,32,128,1,1,4,7.303368,0.000000,7.303368,12.901,0.984541,12.859,594.009,633.743
2302,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02303.jpg,0.993741,1,1,1,1,1,79,0.985819,0.985819,0.001298,1.007399,4,32,128,1,1,4,7.527793,0.000000,7.527793,12.976,0.981915,13.180,429.953,469.714
2303,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02304.jpg,0.992374,1,1,1,1,1,80,0.975530,0.975530,0.001664,1.011568,4,32,128,1,1,4,7.304470,0.000000,7.304470,12.760,0.984123,12.394,496.446,534.935
2304,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02305.jpg,0.993132,1,1,1,1,1,81,0.942048,0.942048,0.004010,1.000507,4,32,128,1,1,4,7.468387,0.000000,7.468387,12.556,0.986585,14.154,686.460,727.064
2305,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02306.jpg,0.994301,1,1,1,1,1,82,0.984364,0.984364,0.000737,1.011906,4,32,128,1,1,4,7.494397,0.000000,7.494397,13.347,0.989353,13.498,586.853,627.275
2306,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02307.jpg,0.994298,1,1,1,1,1,83,0.999968,0.999968,0.000003,1.000027,4,32,128,1,1,4,6.969749,0.000000,6.969749,12.622,0.989522,12.804,442.461,481.533
2307,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02308.jpg,0.995679,1,1,1,1,1,84,0.975941,0.975941,0.001512,1.008152,4,32,128,1,1,4,7.239440,0.000000,7.239440,13.371,0.991544,13.015,493.007,533.511
2308,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02309.jpg,0.995676,1,1,1,1,1,85,0.999811,0.999811,0.000014,1.000106,4,32,128,1,1,4,6.760165,0.000000,6.760165,12.976,0.991693,12.654,356.382,395.803
2309,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02310.jpg,0.995952,1,1,1,1,1,86,0.985814,0.985814,0.000793,1.007440,4,32,128,1,1,4,6.648104,0.000000,6.648104,12.394,0.992304,12.237,412.836,450.557
2310,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02311.jpg,0.995524,1,1,1,1,1,87,0.980431,0.980431,0.001289,1.019959,4,32,128,1,1,4,6.488491,0.000000,6.488491,12.414,0.992746,13.381,401.782,441.516
2311,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02312.jpg,0.996103,1,1,1,1,1,88,0.977099,0.977099,0.000794,1.017058,4,32,128,1,1,4,7.197906,0.000000,7.197906,13.736,0.993530,12.877,639.473,679.409
2312,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02313.jpg,0.995588,1,1,1,1,1,89,0.979640,0.979640,0.000619,1.020784,4,32,128,1,1,4,7.117623,0.000000,7.117623,12.727,0.992381,12.964,633.063,672.113
2313,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02314.jpg,0.995586,1,1,1,1,1,90,0.999972,0.999972,0.000002,1.000018,4,32,128,1,1,4,6.690444,0.000000,6.690444,12.793,0.992528,12.723,427.218,466.349
2314,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02315.jpg,0.996898,1,1,1,1,1,91,0.973768,0.973768,0.001686,1.019888,4,32,128,1,1,4,6.115835,0.000000,6.115835,12.613,0.994305,12.856,232.863,271.684
2315,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02316.jpg,0.996831,1,1,1,1,1,92,0.978520,0.978520,0.001340,1.020305,4,32,128,1,1,4,6.260827,0.000000,6.260827,12.936,0.994602,12.836,369.377,408.866
2316,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02317.jpg,0.996825,1,1,1,1,1,93,0.976629,0.976629,0.001650,1.003247,4,32,128,1,1,4,6.780794,0.000000,6.780794,12.112,0.994378,13.042,494.615,532.986
2317,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02318.jpg,0.997492,1,1,1,1,1,94,0.952116,0.952116,0.003374,1.011360,4,32,128,1,1,4,6.517042,0.000000,6.517042,13.132,0.995590,12.589,607.926,647.058
2318,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02319.jpg,0.997491,1,1,1,1,1,95,0.999974,0.999974,0.000001,1.000009,4,32,128,1,1,4,6.898094,0.000000,6.898094,12.247,0.995661,13.185,419.763,458.504
2319,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02320.jpg,0.998198,1,1,1,1,1,96,0.969400,0.969400,0.001449,1.025712,4,32,128,1,1,4,7.025661,0.000000,7.025661,12.833,0.996951,12.935,412.731,451.962
2320,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02321.jpg,0.997877,1,1,1,1,1,97,0.985246,0.985246,0.000485,1.002112,4,32,128,1,1,4,7.366963,0.000000,7.366963,12.580,0.996975,12.755,595.815,634.515
2321,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02322.jpg,0.820262,1,1,1,1,1,98,0.871133,0.871133,0.008962,1.078981,4,32,128,1,1,4,10.960225,0.000000,10.960225,12.616,0.830031,12.482,484.998,523.964
2322,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02323.jpg,0.987604,1,1,1,1,1,99,0.861279,0.861279,0.010592,1.034662,4,32,128,1,1,4,8.738846,0.000000,8.738846,12.275,0.985585,12.532,626.012,663.688
2323,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02324.jpg,0.999230,1,1,1,1,1,100,0.918985,0.918985,0.005784,1.046241,4,32,128,1,1,4,9.465466,0.000000,9.465466,13.072,0.998848,12.667,628.568,668.268
2324,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02325.jpg,0.997449,1,1,1,1,1,101,0.936239,0.936239,0.004043,1.031147,4,32,128,1,1,4,8.171243,0.000000,8.171243,12.501,0.995871,12.633,384.133,423.074
2325,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02326.jpg,0.996406,1,1,1,1,1,102,0.980776,0.980776,0.001051,1.009521,4,32,128,1,1,4,7.992235,0.000000,7.992235,13.799,0.994267,12.578,329.347,368.811
2326,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02327.jpg,0.996675,1,1,1,1,1,103,0.971824,0.971824,0.001853,1.020335,4,32,128,1,1,4,7.401518,0.000000,7.401518,12.584,0.995009,12.886,550.051,589.007
2327,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02328.jpg,0.996685,1,1,1,1,1,104,0.982626,0.982626,0.001118,1.003908,4,32,128,1,1,4,7.248914,0.000000,7.248914,12.874,0.994956,12.753,451.616,490.613
2328,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02329.jpg,0.996440,1,1,1,1,1,105,0.987269,0.987269,0.001276,1.004576,4,32,128,1,1,4,7.206500,0.000000,7.206500,12.570,0.994875,12.967,344.036,382.624
2329,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02330.jpg,0.996271,1,1,1,1,1,106,0.990093,0.990093,0.000521,1.009581,4,32,128,1,1,4,7.435061,0.000000,7.435061,13.285,0.994971,12.660,573.412,612.765
2330,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02331.jpg,0.986685,1,1,1,1,1,107,0.813220,0.813220,0.012968,1.100434,4,32,128,1,1,4,8.431341,0.000000,8.431341,11.609,0.984998,12.350,532.267,568.713
2331,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02332.jpg,0.986683,1,1,1,1,1,108,0.999927,0.999927,0.000004,1.000034,4,32,128,1,1,4,8.429888,0.000000,8.429888,12.180,0.985132,12.583,361.410,399.020
2332,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02333.jpg,0.967629,1,1,1,1,1,109,0.810474,0.810474,0.013386,1.095003,4,32,128,1,1,4,10.053144,0.000000,10.053144,11.800,0.959144,15.124,255.941,295.827
2333,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02334.jpg,0.995177,1,1,1,1,1,110,0.918311,0.918311,0.004846,1.047798,4,32,128,1,1,4,9.590072,0.000000,9.590072,13.034,0.994383,12.645,456.064,494.589
2334,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02335.jpg,0.993771,1,1,1,1,1,111,0.981081,0.981081,0.000302,1.003648,4,32,128,1,1,4,10.268127,0.000000,10.268127,12.260,0.992137,12.664,547.767,585.682
2335,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02336.jpg,0.992916,1,1,1,1,1,112,0.986788,0.986788,0.000492,1.009335,4,32,128,1,1,4,7.949012,0.000000,7.949012,12.261,0.991173,12.544,601.128,639.088
2336,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02337.jpg,0.992157,1,1,1,1,1,113,0.970836,0.970836,0.001361,1.010893,4,32,128,1,1,4,7.705935,0.000000,7.705935,12.328,0.991049,12.587,463.237,501.392
2337,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02338.jpg,0.992117,1,1,1,1,1,114,0.967043,0.967043,0.001950,1.002689,4,32,128,1,1,4,7.180253,0.000000,7.180253,13.260,0.991176,12.605,537.097,576.730
2338,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02339.jpg,0.992115,1,1,1,1,1,115,0.999942,0.999942,0.000002,1.000021,4,32,128,1,1,4,7.605885,0.000000,7.605885,12.329,0.991250,15.590,700.418,741.389
2339,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02340.jpg,0.991061,1,1,1,1,1,116,0.949399,0.949399,0.002903,1.024532,4,32,128,1,1,4,6.882462,0.000000,6.882462,12.084,0.991277,12.492,648.542,686.031
2340,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02341.jpg,0.896792,1,1,1,1,1,117,0.872990,0.872990,0.008066,1.040025,4,32,128,1,1,4,8.079868,0.000000,8.079868,11.953,0.875647,12.254,426.068,463.115
2341,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02342.jpg,0.327612,0,0,0,1,0,0,,,0.014835,1.015967,4,32,128,1,1,4,8.051441,0.000000,8.051441,13.221,0.449784,12.137,699.981,737.849
2342,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02343.jpg,0.980706,0,0,1,1,0,1,0.758721,,0.015848,1.131468,4,32,128,1,1,4,7.052141,0.000000,7.052141,12.144,0.981309,16.528,375.721,417.445
2343,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02344.jpg,0.980706,1,1,1,1,1,2,0.999874,0.999874,0.000000,1.000116,4,32,128,1,1,4,7.459341,0.000000,7.459341,12.148,0.981500,12.110,338.173,375.323
2344,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02345.jpg,0.988319,1,1,1,1,1,3,0.947630,0.947630,0.003369,1.055264,4,32,128,1,1,4,9.562310,0.000000,9.562310,12.650,0.988592,11.983,509.670,546.879
2345,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02346.jpg,0.955904,1,1,1,1,1,4,0.956875,0.956875,0.003917,1.023081,4,32,128,1,1,4,8.975301,0.000000,8.975301,12.309,0.954289,11.777,600.268,636.865
2346,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02347.jpg,0.955903,1,1,1,1,1,5,0.999977,0.999977,0.000001,1.000023,4,32,128,1,1,4,10.716786,0.000000,10.716786,11.781,0.954666,12.025,541.660,578.081
2347,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02348.jpg,0.976499,1,1,1,1,1,6,0.890612,0.890612,0.005654,1.058837,4,32,128,1,1,4,15.558224,0.000000,15.558224,12.024,0.978296,12.158,695.114,732.275
2348,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02349.jpg,0.965359,1,1,1,1,1,7,0.959680,0.959680,0.002214,1.007943,4,32,128,1,1,4,10.719252,0.000000,10.719252,12.371,0.967133,11.637,658.760,695.363
2349,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02350.jpg,0.362783,0,0,0,1,0,0,,,0.013812,1.079001,4,32,128,1,1,4,13.146200,0.000000,13.146200,11.897,0.493257,11.833,544.300,580.839
2350,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02351.jpg,0.026342,0,0,0,0,0,0,,,0.158276,22.140975,4,32,128,1,1,4,8.329929,0.000000,8.329929,11.858,0.037746,12.317,403.993,440.759
2351,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02352.jpg,0.026326,0,0,0,1,0,0,,,0.000003,1.000009,4,32,128,1,1,4,9.940966,0.000000,9.940966,12.159,0.037844,11.851,571.055,607.677
2352,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02353.jpg,0.733082,0,0,0,0,0,0,,,0.137956,21.780078,4,32,128,1,1,4,12.163792,0.000000,12.163792,12.069,0.721679,12.301,430.760,467.845
2353,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02354.jpg,0.986585,0,0,1,1,0,1,0.899469,,0.005575,1.007038,4,32,128,1,1,4,17.565168,0.000000,17.565168,12.006,0.988724,12.373,379.349,417.604
2354,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02355.jpg,0.965046,1,1,1,1,1,2,0.975250,0.975250,0.001446,1.012341,4,32,128,1,1,4,11.080444,0.000000,11.080444,12.148,0.968867,12.046,448.174,485.168
2355,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02356.jpg,0.880385,1,1,1,1,1,3,0.853640,0.853640,0.008739,1.117873,4,32,128,1,1,4,10.535346,0.000000,10.535346,11.946,0.927709,13.687,518.414,556.904
2356,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02357.jpg,0.910783,1,1,1,1,1,4,0.866893,0.866893,0.007517,1.107616,4,32,128,1,1,4,11.795393,0.000000,11.795393,11.926,0.922781,12.174,585.493,622.778
2357,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02358.jpg,0.596379,0,0,0,1,0,0,,,0.019502,1.091053,4,32,128,1,1,4,11.456518,0.000000,11.456518,11.671,0.626755,12.091,607.916,644.550
2358,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02359.jpg,0.012070,0,0,0,1,0,0,,,0.019610,1.027164,4,32,128,1,1,4,11.266021,0.000000,11.266021,11.809,0.012178,12.005,539.628,576.006
2359,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02360.jpg,0.057652,0,0,0,0,0,0,,,0.154762,24.703502,4,32,128,1,1,4,11.816561,0.000000,11.816561,12.002,0.157568,12.166,507.046,543.509
2360,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02361.jpg,0.057604,0,0,0,1,0,0,,,0.000004,1.000010,4,32,128,1,1,4,9.679544,0.000000,9.679544,11.687,0.157405,11.854,625.552,661.447
2361,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02362.jpg,0.085061,0,0,0,1,0,0,,,0.003340,1.003775,4,32,128,1,1,4,11.692369,0.000000,11.692369,11.676,0.072184,11.409,378.123,414.457
2362,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02363.jpg,0.077017,0,0,0,0,0,0,,,0.133465,28.549402,4,32,128,1,1,4,11.696646,0.000000,11.696646,11.360,0.077922,12.307,484.405,520.705
2363,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02364.jpg,0.032716,0,0,0,1,0,0,,,0.001271,1.018012,4,32,128,1,1,4,16.425037,0.000000,16.425037,11.941,0.049085,11.939,542.868,579.351
2364,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02365.jpg,0.066740,0,0,0,1,0,0,,,0.002314,1.026992,4,32,128,1,1,4,8.794286,0.000000,8.794286,11.891,0.068534,12.503,492.573,529.574
2365,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02366.jpg,0.082049,0,0,0,0,0,0,,,0.176859,25.543222,4,32,128,1,1,4,9.161259,0.000000,9.161259,11.737,0.069852,14.379,411.723,451.173
2366,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02367.jpg,0.122186,0,0,0,1,0,0,,,0.006130,1.021031,4,32,128,1,1,4,12.935797,0.000000,12.935797,11.994,0.147094,12.056,227.785,264.535
2367,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02368.jpg,0.119123,0,0,0,1,0,0,,,0.005697,1.018537,4,32,128,1,1,4,13.707685,0.000000,13.707685,11.784,0.133942,11.882,539.200,575.619
2368,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02369.jpg,0.072960,0,0,0,1,0,0,,,0.038889,1.123529,4,32,128,1,1,4,13.734326,0.000000,13.734326,11.052,0.171682,11.794,504.545,539.644
2369,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02370.jpg,0.025426,0,0,0,0,0,0,,,0.255757,1.068511,4,32,128,1,1,4,9.134386,0.000000,9.134386,11.423,0.016246,11.868,578.749,614.273
2370,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02371.jpg,0.894661,0,0,0,0,0,0,0.036676,,0.088743,27.265909,4,32,128,1,1,4,11.551258,0.000000,11.551258,12.090,0.937547,12.063,656.433,693.074
2371,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02372.jpg,0.901045,0,0,1,1,0,1,0.990301,,0.000615,1.005578,4,32,128,1,1,4,11.894329,0.000000,11.894329,12.345,0.942149,12.155,495.974,532.979
2372,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02373.jpg,0.855433,1,1,1,1,1,2,0.988480,0.988480,0.000680,1.006239,4,32,128,1,1,4,9.374680,0.000000,9.374680,11.652,0.910682,12.094,498.926,535.206
2373,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02374.jpg,0.822502,1,1,1,1,1,3,0.955116,0.955116,0.002222,1.004824,4,32,128,1,1,4,12.151571,0.000000,12.151571,12.547,0.897080,12.350,394.546,432.191
2374,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02375.jpg,0.878139,1,1,1,1,1,4,0.965186,0.965186,0.001447,1.006964,4,32,128,1,1,4,9.907799,0.000000,9.907799,12.217,0.948061,12.457,732.291,769.611
2375,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02376.jpg,0.798804,0,0,0,1,0,0,,,0.001277,1.007632,4,32,128,1,1,4,13.962523,0.000000,13.962523,12.132,0.851008,12.271,386.212,423.337
2376,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02377.jpg,0.687326,0,0,0,1,0,0,,,0.001354,1.015097,4,32,128,1,1,4,10.882535,0.000000,10.882535,11.994,0.819867,12.155,534.737,571.388
2377,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02378.jpg,0.033346,0,0,0,1,0,0,,,0.008699,1.151432,4,32,128,1,1,4,10.400371,0.000000,10.400371,12.153,0.048271,11.957,464.775,501.276
2378,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02379.jpg,0.081283,0,0,0,1,0,0,,,0.013711,1.163824,4,32,128,1,1,4,12.690902,0.000000,12.690902,11.967,0.094720,12.147,391.906,428.515
2379,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02380.jpg,0.655872,0,0,0,1,0,0,,,0.003526,1.034930,4,32,128,1,1,4,9.579665,0.000000,9.579665,12.647,0.776570,12.156,535.535,573.007
2380,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02381.jpg,0.492139,0,0,0,1,0,0,,,0.003057,1.053954,4,32,128,1,1,4,12.076735,0.000000,12.076735,11.949,0.679050,12.189,385.227,421.905
