frame,path,width,height,teacher_det,teacher_conf,teacher_x1,teacher_y1,teacher_x2,teacher_y2,teacher_iou_prev,student_pre_det,student_pre_conf,student_pre_x1,student_pre_y1,student_pre_x2,student_pre_y2,student_pre_iou_prev,student_post_det,student_post_conf,student_post_x1,student_post_y1,student_post_x2,student_post_y2,student_post_iou_prev,student_delta_conf,student_pre_post_iou,student_pre_post_center_shift,pseudo_accepted,update_applied,loss_total,loss_box,loss_cls,loss_dfl,latency_teacher_ms,latency_student_pre_ms,latency_student_post_ms
78,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00079.jpg,1936,1216,1,0.898050,747.744,482.665,1106.742,797.500,0.963400,1,0.889759,747.824,483.508,1106.470,799.346,0.964801,1,0.888284,747.925,483.529,1106.487,799.590,0.965169,-0.001475,0.998832,0.145048,1,1,2.172136,0.401078,0.754489,1.016569,12.464,12.505,12.455
79,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00080.jpg,1936,1216,1,0.889461,749.083,479.931,1105.279,801.604,0.971267,1,0.879563,749.229,481.203,1105.000,803.150,0.973312,1,0.877345,749.306,481.215,1105.020,803.139,0.974133,-0.002219,0.999653,0.048799,1,1,4.494632,0.773039,2.647298,1.074294,12.788,11.942,12.247
80,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00081.jpg,1936,1216,1,0.868801,749.093,479.656,1106.931,817.737,0.947049,1,0.856070,749.312,480.950,1106.697,818.736,0.948369,1,0.853940,749.399,480.923,1106.684,818.575,0.948745,-0.002130,0.999168,0.100458,1,1,4.669197,1.005751,2.508461,1.154985,12.300,12.053,12.410
81,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00082.jpg,1936,1216,1,0.667663,758.818,483.694,1110.590,848.073,0.875163,1,0.642906,758.803,484.265,1111.377,847.859,0.877841,1,0.642906,758.803,484.265,1111.377,847.859,0.877527,0.000000,1.000000,0.000000,0,0,,,,,12.957,12.290,11.942
82,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00083.jpg,1936,1216,1,0.882912,758.929,481.363,1109.131,805.446,0.873511,1,0.868185,758.855,482.427,1108.882,807.316,0.877671,1,0.865806,758.852,482.359,1108.863,807.269,0.877337,-0.002379,0.999583,0.058888,1,1,3.615221,0.781104,1.825434,1.008682,11.975,11.871,12.774
83,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00084.jpg,1936,1216,1,0.864107,761.139,483.442,1109.818,823.472,0.933783,1,0.844579,761.095,484.033,1110.872,824.956,0.932798,1,0.841720,761.058,483.963,1110.974,825.073,0.932131,-0.002858,0.999058,0.039885,1,1,2.324528,0.586471,0.775321,0.962735,13.064,12.285,13.086
84,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00085.jpg,1936,1216,1,0.876515,761.320,483.199,1107.291,822.091,0.987501,1,0.855038,761.239,483.746,1108.656,823.455,0.988053,1,0.852304,759.736,483.243,1106.462,811.532,0.942527,-0.002734,0.953417,6.482587,1,1,2.979625,0.699727,1.186533,1.093365,12.538,12.732,12.966
85,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00086.jpg,1936,1216,1,0.874489,761.990,482.455,1105.733,811.289,0.959799,1,0.852649,761.874,483.021,1105.375,812.989,0.956247,1,0.850194,761.922,482.859,1105.459,812.935,0.985484,-0.002455,0.998961,0.126604,1,1,3.034642,0.658699,1.290957,1.084987,13.224,12.394,12.697
86,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00087.jpg,1936,1216,1,0.898228,763.983,481.209,1100.978,813.699,0.969794,1,0.876633,763.860,481.675,1100.599,814.886,0.970961,1,0.874496,763.892,481.485,1100.853,814.922,0.971158,-0.002137,0.998472,0.162165,1,1,2.464097,0.508529,0.879508,1.076059,13.405,12.404,12.567
87,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00088.jpg,1936,1216,1,0.898121,763.981,481.209,1100.978,813.704,0.999981,1,0.874496,763.892,481.485,1100.853,814.922,0.998472,1,0.872492,763.967,481.271,1101.132,815.044,0.997946,-0.002004,0.997946,0.182894,1,1,2.504044,0.503489,0.901249,1.099306,13.107,12.838,12.768
88,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00089.jpg,1936,1216,1,0.906444,764.659,478.991,1098.901,793.164,0.924439,1,0.880552,764.610,479.046,1099.056,795.451,0.927840,1,0.878209,764.649,478.809,1099.228,795.586,0.927688,-0.002344,0.998195,0.117447,1,1,2.510788,0.394202,1.076016,1.040570,12.768,12.416,12.916
89,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00090.jpg,1936,1216,1,0.906318,764.661,478.990,1098.907,793.180,0.999925,1,0.878209,764.649,478.809,1099.228,795.586,0.998195,1,0.875613,764.700,478.632,1099.285,795.651,0.998915,-0.002596,0.998915,0.077153,1,1,2.694641,0.566203,1.039086,1.089352,13.227,14.621,13.102
90,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00091.jpg,1936,1216,1,0.909373,764.407,479.941,1097.953,794.224,0.990094,1,0.879259,764.455,479.623,1098.348,796.690,0.990785,1,0.876951,764.547,479.507,1098.250,796.804,0.990116,-0.002308,0.998713,0.002824,1,1,2.327664,0.374988,0.884090,1.068585,13.108,13.063,13.109
91,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00092.jpg,1936,1216,1,0.886782,761.600,481.864,1095.225,800.459,0.958710,1,0.853804,761.901,481.571,1095.564,802.974,0.959277,1,0.851463,761.971,481.537,1095.505,803.130,0.958963,-0.002340,0.999025,0.061033,1,1,2.946300,0.463836,1.390949,1.091515,12.476,12.138,12.768
92,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00093.jpg,1936,1216,1,0.842669,761.380,483.878,1085.344,800.579,0.963264,1,0.794629,760.514,483.501,1086.430,804.579,0.958152,1,0.791910,760.448,483.445,1086.288,804.906,0.957090,-0.002719,0.998172,0.170550,1,1,2.697469,0.658920,0.900721,1.137828,12.419,12.827,17.215
93,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00094.jpg,1936,1216,1,0.897466,760.794,483.034,1087.622,773.062,0.903393,1,0.863819,761.037,482.735,1087.671,777.354,0.908401,1,0.862008,761.083,482.756,1087.633,777.445,0.907419,-0.001811,0.999361,0.056221,1,1,2.462552,0.476817,0.938531,1.047205,12.803,12.490,15.029
94,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00095.jpg,1936,1216,1,0.898280,761.631,481.773,1086.324,787.382,0.943129,1,0.863679,761.915,481.421,1086.315,791.243,0.944742,1,0.861979,761.962,481.500,1086.348,791.471,0.944711,-0.001700,0.998765,0.158366,1,1,2.528739,0.573479,0.847894,1.107367,12.500,12.140,13.387
95,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00096.jpg,1936,1216,1,0.909038,762.451,479.320,1086.704,786.319,0.984960,1,0.874073,762.809,478.936,1086.745,789.770,0.983327,1,0.872586,762.860,479.033,1086.616,790.002,0.983881,-0.001488,0.998385,0.169221,1,1,2.342894,0.406819,0.882376,1.053699,13.120,13.629,12.731
96,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00097.jpg,1936,1216,1,0.909339,768.976,477.900,1087.380,790.540,0.960549,1,0.870898,769.590,477.509,1087.277,793.855,0.960781,1,0.869467,769.588,477.705,1087.181,794.045,0.961253,-0.001431,0.998471,0.199474,1,1,2.170291,0.320446,0.777990,1.071855,12.261,12.287,12.954
97,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00098.jpg,1936,1216,1,0.909171,768.978,477.900,1087.380,790.556,0.999940,1,0.869467,769.588,477.705,1087.181,794.045,0.998471,1,0.868162,769.584,477.931,1087.203,794.274,0.998480,-0.001305,0.998480,0.227290,1,1,2.108024,0.351353,0.687768,1.068902,13.284,13.330,12.926
98,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00099.jpg,1936,1216,1,0.912084,772.478,477.158,1087.451,796.794,0.967429,1,0.870789,773.164,477.167,1087.281,800.072,0.968555,1,0.869598,773.003,477.418,1087.446,800.331,0.968578,-0.001190,0.997394,0.254419,1,1,2.029739,0.348294,0.619152,1.062293,12.727,12.109,13.140
99,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00100.jpg,1936,1216,1,0.911906,772.478,477.159,1087.453,796.816,0.999921,1,0.869598,773.003,477.418,1087.446,800.331,0.997394,1,0.868511,772.960,477.692,1087.733,800.568,0.997366,-0.001087,0.997366,0.283677,1,1,1.980567,0.308498,0.607328,1.064741,14.151,12.413,12.872
100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00101.jpg,1936,1216,1,0.899732,775.846,477.560,1087.101,801.054,0.974192,1,0.854648,776.411,478.030,1087.358,804.350,0.975008,1,0.853647,776.290,478.249,1087.601,804.596,0.975261,-0.001001,0.997405,0.240985,1,1,2.129264,0.375641,0.663736,1.089888,12.687,12.853,12.228
101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00102.jpg,1936,1216,1,0.894269,776.909,479.529,1088.043,807.943,0.967022,1,0.847237,777.418,480.094,1088.520,811.384,0.966033,1,0.846421,777.114,480.255,1088.737,811.666,0.966756,-0.000816,0.996998,0.225422,1,1,2.292081,0.473174,0.677539,1.141369,12.541,12.252,12.569
102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00103.jpg,1936,1216,1,0.898196,779.640,482.139,1088.150,801.168,0.962576,1,0.851857,779.886,482.651,1088.834,806.828,0.969808,1,0.851203,779.691,482.749,1089.091,807.273,0.970043,-0.000654,0.996873,0.273160,1,1,2.928446,0.520559,1.207392,1.200496,12.363,12.189,13.422
103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00104.jpg,1936,1216,1,0.813550,778.768,483.273,1087.788,810.865,0.963231,1,0.752924,779.004,483.745,1088.716,816.036,0.965988,1,0.751975,778.858,483.753,1088.888,816.481,0.966187,-0.000948,0.997612,0.227295,1,1,3.687307,0.664765,1.767474,1.255068,13.026,16.069,12.740
104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00105.jpg,1936,1216,1,0.883029,780.551,480.638,1086.853,800.178,0.951281,1,0.832852,780.411,481.390,1087.925,805.976,0.956119,1,0.832162,780.382,481.338,1087.928,806.564,0.955538,-0.000690,0.997933,0.268284,1,1,2.778697,0.444603,1.143916,1.190178,12.194,12.651,12.681
105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00106.jpg,1936,1216,1,0.882811,780.563,480.640,1086.855,800.202,0.999872,1,0.832162,780.382,481.338,1087.928,806.564,0.997933,1,0.831739,780.339,481.245,1088.035,807.168,0.997373,-0.000423,0.997373,0.257222,1,1,2.248305,0.351517,0.752046,1.144742,12.888,12.321,12.686
106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00107.jpg,1936,1216,1,0.732980,781.012,480.892,1082.540,812.318,0.948277,1,0.648503,780.654,481.137,1085.149,816.235,0.961193,1,0.648503,780.654,481.137,1085.149,816.235,0.962776,0.000000,1.000000,0.000000,0,0,,,,,12.278,12.067,12.040
107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00108.jpg,1936,1216,1,0.817493,778.445,480.011,1081.132,803.722,0.959004,1,0.753554,778.309,480.674,1082.260,809.876,0.963113,1,0.752800,778.259,480.547,1082.362,810.357,0.964321,-0.000754,0.997657,0.179185,1,1,3.688814,0.609310,1.825863,1.253641,12.536,12.367,12.540
108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00109.jpg,1936,1216,1,0.888199,778.978,480.196,1075.266,821.403,0.928649,1,0.841970,778.726,480.726,1076.330,825.672,0.935031,1,0.841545,778.542,480.590,1076.343,826.066,0.935513,-0.000425,0.997806,0.154689,1,1,2.297875,0.505186,0.702762,1.089928,12.271,12.281,12.808
109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00110.jpg,1936,1216,1,0.842633,779.065,483.894,1072.008,846.452,0.911812,1,0.791331,778.755,484.105,1072.946,847.416,0.921435,1,0.790822,778.745,484.040,1072.941,847.480,0.921600,-0.000509,0.999591,0.007886,1,1,3.368832,0.709952,1.317658,1.341222,14.008,13.069,13.978
110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00111.jpg,1936,1216,1,0.852169,776.780,484.456,1064.976,813.029,0.878300,1,0.787786,777.387,484.372,1065.950,820.795,0.900095,1,0.787109,777.282,484.249,1065.883,821.277,0.900931,-0.000677,0.997607,0.199068,1,1,2.576761,0.546782,0.997384,1.032595,12.377,12.432,11.612
111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00112.jpg,1936,1216,1,0.877085,770.856,484.795,1056.845,807.770,0.936311,1,0.821006,771.135,484.632,1057.138,816.571,0.936521,1,0.820364,771.175,484.549,1057.142,816.843,0.936546,-0.000642,0.998781,0.097333,1,1,3.541790,0.890951,1.617497,1.033342,13.025,12.221,12.304
112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00113.jpg,1936,1216,1,0.896685,768.828,484.503,1050.692,803.826,0.958968,1,0.841485,769.003,484.238,1051.134,813.841,0.962711,1,0.840379,768.902,484.194,1051.222,814.027,0.962401,-0.001106,0.998633,0.071137,1,1,3.462946,0.784447,1.575227,1.103272,12.938,12.404,12.093
113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00114.jpg,1936,1216,1,0.893260,766.666,484.183,1045.915,821.612,0.924058,1,0.842285,766.649,483.854,1046.642,828.902,0.932909,1,0.841148,766.688,483.863,1046.613,828.851,0.933810,-0.001137,0.999582,0.021598,1,1,3.136734,0.744763,1.348909,1.043061,13.732,12.628,13.931
114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00115.jpg,1936,1216,1,0.901729,762.847,484.031,1041.457,808.654,0.933553,1,0.853661,762.800,483.706,1042.298,818.362,0.941466,1,0.852384,762.823,483.723,1042.108,818.274,0.940767,-0.001277,0.998921,0.091011,1,1,4.050729,1.064841,1.711630,1.274258,13.402,13.911,13.077
115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00116.jpg,1936,1216,1,0.901524,762.865,484.030,1041.478,808.687,0.999759,1,0.852384,762.823,483.723,1042.108,818.274,0.998921,1,0.850961,762.910,483.765,1041.956,818.085,0.998457,-0.001423,0.998457,0.080503,1,1,3.613120,0.815059,1.633278,1.164783,12.190,12.763,12.877
116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00117.jpg,1936,1216,1,0.898012,758.492,483.334,1036.729,808.004,0.963731,1,0.850866,758.492,483.023,1037.198,817.485,0.963189,1,0.849614,758.537,483.097,1037.162,817.215,0.963288,-0.001252,0.998683,0.098082,1,1,3.832574,0.906486,1.733022,1.193066,12.082,12.235,12.627
117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00118.jpg,1936,1216,1,0.897809,758.493,483.330,1036.742,808.042,0.999822,1,0.849614,758.537,483.097,1037.162,817.215,0.998683,1,0.848388,758.557,483.190,1037.098,816.874,0.998401,-0.001226,0.998401,0.126181,1,1,3.148682,0.766970,1.264585,1.117127,13.141,12.512,12.617
118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00119.jpg,1936,1216,1,0.905175,757.772,482.649,1034.556,819.801,0.953345,1,0.854643,757.828,482.480,1034.873,825.902,0.962677,1,0.853540,757.862,482.609,1035.029,825.459,0.963826,-0.001103,0.997649,0.183804,1,1,2.777839,0.659370,1.070461,1.048008,12.381,12.142,13.051
119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00120.jpg,1936,1216,1,0.904963,757.772,482.649,1034.562,819.829,0.999892,1,0.853540,757.862,482.609,1035.029,825.459,0.997649,1,0.852636,757.888,482.680,1035.148,825.154,0.998381,-0.000904,0.998381,0.137453,1,1,3.075819,1.015235,0.862004,1.198580,13.107,13.026,13.215
120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00121.jpg,1936,1216,1,0.905228,757.691,482.800,1031.907,813.968,0.972473,1,0.855129,757.809,482.830,1032.478,821.243,0.977789,1,0.854397,757.831,482.946,1032.764,820.883,0.978067,-0.000732,0.997478,0.196424,1,1,2.502097,0.546405,0.923722,1.031970,12.714,13.364,12.423
121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00122.jpg,1936,1216,1,0.814216,762.382,480.340,1039.351,823.776,0.923286,1,0.748967,762.685,480.522,1040.067,824.073,0.941786,1,0.747947,762.743,480.623,1040.392,823.555,0.941937,-0.001021,0.996815,0.283565,1,1,3.609590,0.797054,1.494692,1.317844,12.946,12.715,12.385
122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00123.jpg,1936,1216,1,0.813920,762.382,480.341,1039.368,823.757,0.999883,1,0.747947,762.743,480.623,1040.392,823.555,0.996815,1,0.746803,762.794,480.694,1040.563,822.957,0.997258,-0.001143,0.997258,0.285698,1,1,3.563468,0.836780,1.464934,1.261754,12.395,13.164,13.840
123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00124.jpg,1936,1216,1,0.845282,782.811,482.029,1084.976,796.376,0.736793,1,0.782011,783.486,482.578,1086.530,801.739,0.745813,1,0.780155,783.571,482.621,1086.671,801.628,0.746795,-0.001856,0.998772,0.118312,1,1,4.853315,0.627776,2.974312,1.251228,12.143,11.840,11.973
124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00125.jpg,1936,1216,1,0.851566,838.563,479.164,1098.815,830.008,0.711723,1,0.770211,839.800,479.805,1100.139,826.355,0.727827,1,0.768017,839.921,479.816,1100.086,825.744,0.729015,-0.002193,0.997535,0.302497,1,1,2.991869,0.641564,1.115503,1.234801,11.947,12.316,12.601
125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00126.jpg,1936,1216,1,0.850404,844.672,478.882,1099.142,822.708,0.954284,1,0.764973,846.222,479.605,1100.379,820.161,0.956497,1,0.762972,846.138,479.559,1100.214,819.594,0.957594,-0.002001,0.997227,0.330625,1,1,2.728339,0.731817,0.872031,1.124490,12.149,11.940,12.545
126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00127.jpg,1936,1216,1,0.850042,844.673,478.884,1099.145,822.678,0.999893,1,0.762972,846.138,479.559,1100.214,819.594,0.997227,1,0.761164,845.975,479.554,1099.906,818.999,0.996386,-0.001808,0.996386,0.381619,1,1,2.724211,0.528990,1.061567,1.133653,12.117,11.728,12.201
127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00128.jpg,1936,1216,1,0.857797,847.870,479.064,1098.607,821.273,0.980781,1,0.770861,849.216,479.759,1099.378,818.104,0.979702,1,0.769403,849.263,479.715,1098.895,817.455,0.978125,-0.001458,0.995840,0.409005,1,1,2.707504,0.533168,1.065332,1.109004,13.060,12.625,12.779
128,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00129.jpg,1936,1216,1,0.842706,849.539,478.762,1099.031,833.601,0.956596,1,0.751032,850.863,479.452,1099.337,826.295,0.969080,1,0.749834,851.029,479.412,1098.750,825.722,0.967977,-0.001198,0.995209,0.371953,1,1,2.815199,0.556508,1.036803,1.221888,12.675,12.290,12.425
129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00130.jpg,1936,1216,1,0.770171,839.539,478.482,1099.115,852.270,0.912431,1,0.671914,840.916,479.154,1098.990,840.083,0.922740,1,0.671914,840.916,479.154,1098.990,840.083,0.921007,0.000000,1.000000,0.000000,0,0,,,,,12.236,12.307,11.908
130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00131.jpg,1936,1216,1,0.735729,826.218,478.103,1092.019,822.610,0.854237,1,0.655393,826.826,478.554,1091.833,818.244,0.867462,1,0.655393,826.826,478.554,1091.833,818.244,0.867462,0.000000,1.000000,0.000000,0,0,,,,,11.187,11.372,11.712
131,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00132.jpg,1936,1216,1,0.601289,815.472,477.613,1069.407,831.330,0.858309,1,0.581541,815.754,478.513,1062.707,795.467,0.799173,1,0.581541,815.754,478.513,1062.707,795.467,0.799173,0.000000,1.000000,0.000000,0,0,,,,,12.078,11.737,12.455
132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00133.jpg,1936,1216,1,0.462817,803.366,477.814,1055.190,724.002,0.635933,1,0.465434,803.371,477.505,1055.981,728.900,0.736876,1,0.465434,803.371,477.505,1055.981,728.900,0.736876,0.000000,1.000000,0.000000,0,0,,,,,12.361,11.533,11.462
133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00134.jpg,1936,1216,1,0.831348,801.551,479.872,1038.331,882.317,0.574051,1,0.755858,802.753,480.536,1037.913,862.825,0.612198,1,0.754675,802.895,480.462,1037.414,862.211,0.612781,-0.001183,0.995484,0.386993,1,1,4.255466,0.692298,2.215629,1.347539,12.408,11.544,12.497
134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00135.jpg,1936,1216,1,0.707760,795.971,479.988,1034.988,877.316,0.951213,1,0.620626,797.354,480.537,1034.210,859.675,0.954412,1,0.620626,797.354,480.537,1034.210,859.675,0.957136,0.000000,1.000000,0.000000,0,0,,,,,12.595,12.572,12.069
135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00136.jpg,1936,1216,1,0.712396,795.722,479.741,1033.426,877.160,0.991433,1,0.623138,797.128,480.310,1032.654,859.498,0.991429,1,0.623138,797.128,480.310,1032.654,859.498,0.991429,0.000000,1.000000,0.000000,0,0,,,,,12.527,12.133,11.790
136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00137.jpg,1936,1216,1,0.689878,792.143,479.737,1030.475,856.408,0.922837,1,0.597698,793.547,480.298,1029.756,842.610,0.930169,1,0.597698,793.547,480.298,1029.756,842.610,0.930169,0.000000,1.000000,0.000000,0,0,,,,,12.283,12.694,12.563
137,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00138.jpg,1936,1216,1,0.737588,787.490,480.201,1027.315,841.657,0.929471,1,0.644502,789.013,480.742,1026.665,832.046,0.939438,1,0.644502,789.013,480.742,1026.665,832.046,0.939438,0.000000,1.000000,0.000000,0,0,,,,,12.490,13.050,12.164
138,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00139.jpg,1936,1216,1,0.775621,795.280,478.988,1024.169,843.918,0.945721,1,0.686074,796.621,479.596,1023.392,833.534,0.947439,1,0.686074,796.621,479.596,1023.392,833.534,0.947439,0.000000,1.000000,0.000000,0,0,,,,,11.715,11.805,12.155
139,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00140.jpg,1936,1216,1,0.775621,795.280,478.988,1024.169,843.918,1.000000,1,0.686074,796.621,479.596,1023.392,833.534,1.000000,1,0.686074,796.621,479.596,1023.392,833.534,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.583,12.394,11.970
140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00141.jpg,1936,1216,1,0.763966,796.327,475.598,1023.560,838.048,0.967869,1,0.678906,797.689,476.402,1022.732,827.626,0.967155,1,0.678906,797.689,476.402,1022.732,827.626,0.967155,0.000000,1.000000,0.000000,0,0,,,,,11.662,12.429,12.473
