frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,teacher_selected_score_memory,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
5911,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05912.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.321101,4.321101,12.784,0.058016,12.374,509.101,547.403
5912,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05913.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.664851,3.664851,11.909,0.147666,12.500,528.600,564.858
5913,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05914.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.746005,3.746005,13.072,0.147636,12.169,564.937,601.858
5914,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05915.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.177170,4.177170,11.913,0.167036,12.595,481.916,519.411
5915,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05916.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,5.902518,5.902518,12.946,0.129687,12.168,454.008,492.447
5916,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05917.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.402815,3.402815,11.882,0.045844,12.475,385.308,423.115
5917,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05918.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,5.524751,5.524751,12.440,0.185467,12.616,461.858,498.231
5918,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05919.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.223328,4.223328,11.774,0.185428,13.454,537.090,574.156
5919,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05920.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.854825,3.854825,12.203,0.084213,12.273,521.827,558.636
5920,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05921.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.993890,3.993890,12.398,0.078965,15.130,493.238,533.748
5921,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05922.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.494441,3.494441,12.863,0.046890,12.184,456.347,492.840
5922,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05923.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,5.056526,5.056526,11.825,0.062546,12.081,344.087,379.358
5923,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05924.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.572116,4.572116,12.342,0.068322,12.504,252.725,289.185
5924,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05925.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.042832,4.042832,12.424,0.085758,12.463,515.940,552.311
5925,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05926.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.406390,3.406390,12.699,0.136712,12.669,606.554,643.524
5926,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05927.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.459504,3.459504,12.434,0.131775,12.443,466.621,505.014
5927,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05928.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.577971,3.577971,12.587,0.075288,12.158,603.595,641.141
5928,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05929.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.343120,3.343120,11.655,0.072496,12.215,699.368,734.659
5929,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05930.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.624356,3.624356,12.699,0.089780,12.464,424.349,461.046
5930,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05931.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.698463,3.698463,12.325,0.108552,12.417,582.096,618.387
5931,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05932.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.222764,4.222764,12.763,0.090952,11.962,661.349,699.409
5932,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05933.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.434230,3.434230,11.847,0.091161,12.617,458.980,496.562
5933,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05934.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.137074,4.137074,12.290,0.087421,12.019,769.919,805.933
5934,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05935.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.246708,4.246708,11.787,0.100466,12.229,459.928,495.215
5935,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05936.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.058962,4.058962,12.309,0.195473,11.813,488.328,525.558
5936,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05937.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.451664,3.451664,11.567,0.059563,12.137,496.474,533.022
5937,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05938.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.023109,4.023109,13.022,0.265697,12.647,382.904,420.185
5938,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05939.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.482762,4.482762,12.346,0.197286,12.544,426.085,464.195
5939,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05940.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.443385,3.443385,12.305,0.307116,12.370,563.354,601.311
5940,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05941.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.669073,4.669073,12.376,0.308627,12.339,647.114,685.082
5941,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05942.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.091866,4.091866,12.571,0.372097,12.637,537.791,575.314
5942,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05943.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.846517,3.846517,12.532,0.373097,12.196,702.534,740.443
5943,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05944.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.399153,4.399153,12.298,0.174537,12.419,636.761,673.028
5944,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05945.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.389731,3.389731,12.493,0.225304,12.509,656.909,695.114
5945,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05946.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.653483,4.653483,12.211,0.204349,12.421,536.914,572.922
5946,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05947.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.544951,3.544951,12.463,0.226595,12.550,382.164,420.293
5947,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05948.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,5.227516,5.227516,12.857,0.267292,12.561,456.229,493.535
5948,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05949.jpg,0.265585,0,0,0,1,0,1,1,0.265585,0.265585,0.000000,,0,,,,,4,32,1,1,1,4,4.887361,4.887361,12.382,0.406932,12.534,415.772,454.245
5949,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05950.jpg,0.277134,0,0,0,1,0,1,1,1.210784,0.277134,0.933650,,0,,,0.003292,1.010542,4,32,1,1,1,4,3.880284,3.880284,12.909,0.414236,12.497,547.746,586.514
5950,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05951.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.527524,3.527524,12.650,0.252543,12.764,492.074,530.820
5951,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05952.jpg,0.257552,0,0,0,1,0,1,1,0.257552,0.257552,0.000000,,0,,,,,4,32,1,1,1,4,3.471365,3.471365,14.888,0.385630,12.119,660.425,700.477
5952,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05953.jpg,0.276196,0,0,0,1,0,1,1,1.223106,0.276196,0.946910,,0,,,0.001974,1.026894,4,32,1,1,1,4,4.571157,4.571157,11.914,0.420386,12.582,384.461,422.128
5953,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05954.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.774330,3.774330,12.371,0.343360,12.522,588.866,625.179
5954,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05955.jpg,0.319786,0,0,0,1,0,1,1,0.319786,0.319786,0.000000,,0,,,,,4,32,1,1,1,4,3.805910,3.805910,12.646,0.491069,12.918,391.484,430.369
5955,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05956.jpg,0.319942,0,0,0,1,0,1,1,1.319143,0.319942,0.999201,,0,,,0.000034,1.000377,4,32,1,1,1,4,4.006391,4.006391,13.079,0.492878,12.529,651.763,689.122
5956,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05957.jpg,0.416626,0,0,0,1,0,1,1,1.254489,0.416626,0.837863,,0,,,0.012119,1.069354,4,32,1,1,1,4,4.125030,4.125030,12.638,0.605051,12.811,418.988,458.796
5957,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05958.jpg,0.264566,0,0,0,1,0,1,1,1.092029,0.264566,0.827463,,0,,,0.005320,1.098848,4,32,1,1,1,4,4.049244,4.049244,12.855,0.434682,12.512,431.363,469.812
5958,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05959.jpg,0.306189,0,0,0,1,0,1,1,1.168776,0.306189,0.862586,,0,,,0.011620,1.007873,4,32,1,1,1,4,5.086900,5.086900,12.385,0.495254,12.450,768.330,806.693
5959,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05960.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.896212,3.896212,12.797,0.397419,12.463,424.780,461.693
5960,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05961.jpg,0.889755,0,0,1,1,0,1,1,0.889755,0.889755,0.000000,,1,,,,,4,32,1,1,1,4,4.379958,4.379958,12.261,0.951252,11.946,614.023,651.335
5961,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05962.jpg,0.266124,0,0,0,1,0,1,1,1.060974,0.266124,0.794850,,0,,,0.016496,1.015840,4,32,1,1,1,4,4.507200,4.507200,12.275,0.414922,12.183,467.741,505.180
5962,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05963.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.251556,4.251556,12.652,0.452574,12.238,386.199,422.645
5963,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05964.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.035973,4.035973,12.562,0.441073,12.271,412.871,449.190
5964,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05965.jpg,0.280587,0,0,0,1,0,1,1,0.280587,0.280587,0.000000,,0,,,,,4,32,1,1,1,4,3.427911,3.427911,11.913,0.499342,12.441,377.385,414.791
5965,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05966.jpg,0.349513,0,0,0,1,0,1,1,1.141554,0.349513,0.792041,,0,,,0.012287,1.103350,4,32,1,1,1,4,3.211726,3.211726,12.620,0.586290,12.837,723.984,760.983
5966,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05967.jpg,0.410568,0,0,0,1,0,1,1,1.202904,0.410568,0.792336,,0,,,0.020323,1.076226,4,32,1,1,1,4,3.462075,3.462075,12.419,0.666119,12.539,579.526,616.502
5967,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05968.jpg,0.410823,0,0,0,1,0,1,1,1.410492,0.410823,0.999669,,0,,,0.000002,1.000193,4,32,1,1,1,4,5.175312,5.175312,12.927,0.668304,12.531,537.252,574.368
5968,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05969.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.863601,3.863601,12.359,0.409695,12.486,531.019,567.744
5969,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05970.jpg,0.800758,0,0,1,1,0,1,1,0.800758,0.800758,0.000000,,1,,,,,4,32,1,1,1,4,7.150643,7.150643,12.678,0.889032,12.436,468.286,504.807
5970,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05971.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.042968,4.042968,12.290,0.361767,12.237,371.557,407.574
5971,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05972.jpg,0.447160,0,0,0,1,0,2,1,0.447160,0.447160,0.000000,,0,,,,,4,32,1,1,1,4,3.536188,3.536188,12.843,0.673171,12.482,454.019,490.827
5972,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05973.jpg,0.271314,0,0,0,1,0,1,1,0.279754,0.271314,0.008440,,0,,,0.184739,2.062189,4,32,1,1,1,4,3.486564,3.486564,11.961,0.469246,15.177,385.333,424.396
5973,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05974.jpg,0.580316,0,0,0,1,0,1,1,1.035265,0.580316,0.454948,,0,,,0.046274,1.323651,4,32,1,1,1,4,3.369086,3.369086,12.774,0.753520,13.554,501.834,540.534
5974,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05975.jpg,0.352549,0,0,0,1,0,1,1,0.962943,0.352549,0.610394,,0,,,0.029171,1.205282,4,32,1,1,1,4,3.990869,3.990869,12.154,0.589428,12.378,432.251,469.438
5975,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05976.jpg,0.352771,0,0,0,1,0,1,1,1.352396,0.352771,0.999626,,0,,,0.000013,1.000185,4,32,1,1,1,4,3.344061,3.344061,12.992,0.589921,12.416,499.648,536.493
5976,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05977.jpg,0.511158,0,0,0,1,0,2,1,1.275875,0.511158,0.764717,,0,,,0.014453,1.117603,4,32,1,1,1,4,3.550349,3.550349,13.210,0.733894,12.502,732.089,769.442
5977,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05978.jpg,0.500405,0,0,0,1,0,1,1,1.464276,0.500405,0.963871,,0,,,0.003520,1.006865,4,32,1,1,1,4,3.386749,3.386749,14.706,0.694723,12.008,605.838,644.170
5978,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05979.jpg,0.500610,0,0,0,1,0,1,1,1.500289,0.500610,0.999678,,0,,,0.000005,1.000178,4,32,1,1,1,4,3.548294,3.548294,12.004,0.693607,12.190,608.788,644.575
5979,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05980.jpg,0.785490,0,0,0,0,0,1,1,0.785490,0.785490,0.000000,,0,,,0.430883,1.953447,4,32,1,1,1,4,3.586061,3.586061,12.583,0.871134,11.766,612.256,648.258
5980,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05981.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.674796,3.674796,11.637,0.364565,11.728,548.371,584.422
5981,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05982.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.010243,4.010243,12.175,0.522059,12.027,720.228,755.676
5982,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05983.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.499921,3.499921,11.746,0.433737,11.841,526.060,560.965
5983,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05984.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.805784,3.805784,12.102,0.315211,11.942,478.686,515.274
5984,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05985.jpg,0.270772,0,0,0,1,0,1,1,0.270772,0.270772,0.000000,,0,,,,,4,32,1,1,1,4,3.359847,3.359847,11.934,0.516231,12.135,561.330,596.952
5985,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05986.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.039555,4.039555,12.293,0.385203,11.913,413.414,448.851
5986,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05987.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.864300,3.864300,12.430,0.379075,12.111,525.082,562.502
5987,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05988.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.590506,3.590506,11.834,0.441276,11.721,491.918,527.955
5988,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05989.jpg,0.294762,0,0,0,1,0,1,1,0.294762,0.294762,0.000000,,0,,,,,4,32,1,1,1,4,3.545428,3.545428,11.732,0.476563,11.822,643.300,679.558
5989,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05990.jpg,0.261799,0,0,0,1,0,1,1,1.197691,0.261799,0.935892,,0,,,0.002750,1.031604,4,32,1,1,1,4,3.567117,3.567117,12.378,0.414396,12.105,516.653,552.476
5990,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05991.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.792556,3.792556,11.658,0.530628,12.529,679.538,715.290
5991,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05992.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.666291,3.666291,12.283,0.380579,12.434,583.476,619.740
5992,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05993.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.293042,3.293042,11.933,0.464201,12.144,694.396,731.515
5993,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05994.jpg,0.275939,0,0,0,1,0,1,1,0.275939,0.275939,0.000000,,0,,,,,4,32,1,1,1,4,3.162542,3.162542,12.051,0.404674,11.825,451.711,487.273
5994,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05995.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.815543,3.815543,11.769,0.456469,11.922,548.903,585.481
5995,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05996.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.562952,3.562952,12.898,0.432043,11.847,649.694,687.459
5996,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05997.jpg,0.360527,0,0,0,1,0,1,1,0.360527,0.360527,0.000000,,0,,,,,4,32,1,1,1,4,3.342937,3.342937,11.741,0.508877,12.164,455.703,492.459
5997,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05998.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.345091,3.345091,12.173,0.352789,11.726,381.183,417.874
5998,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05999.jpg,0.384496,0,0,0,1,0,1,1,0.384496,0.384496,0.000000,,0,,,,,4,32,1,1,1,4,3.996937,3.996937,11.793,0.553655,11.885,454.661,491.103
5999,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06000.jpg,0.291256,0,0,0,1,0,1,1,1.039877,0.291256,0.748621,,0,,,0.008555,1.150425,4,32,1,1,1,4,3.425043,3.425043,12.243,0.421069,12.007,378.977,414.409
6000,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06001.jpg,0.253329,0,0,0,1,0,1,1,1.229208,0.253329,0.975879,,0,,,0.001745,1.005384,4,32,1,1,1,4,3.756632,3.756632,12.020,0.450298,12.034,661.208,698.207
6001,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06002.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.772392,4.772392,12.241,0.331304,11.963,490.840,527.766
6002,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06003.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.249763,3.249763,11.566,0.327798,11.853,700.236,736.781
6003,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06004.jpg,0.374533,0,0,0,1,0,1,1,0.374533,0.374533,0.000000,,0,,,,,4,32,1,1,1,4,4.002394,4.002394,12.525,0.476115,12.019,378.944,416.152
6004,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06005.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.456357,4.456357,11.629,0.286443,11.817,407.329,443.529
6005,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06006.jpg,0.519786,0,0,0,1,0,1,1,0.519786,0.519786,0.000000,,0,,,,,4,32,1,1,1,4,5.288339,5.288339,12.192,0.675021,12.109,648.015,685.080
6006,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06007.jpg,0.321218,0,0,0,1,0,1,1,0.945620,0.321218,0.624402,,0,,,0.042690,1.083429,4,32,1,1,1,4,3.202096,3.202096,11.747,0.453688,12.005,547.648,584.451
6007,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06008.jpg,0.410078,0,0,0,1,0,1,1,1.301111,0.410078,0.891033,,0,,,0.008853,1.035692,4,32,1,1,1,4,4.371137,4.371137,12.366,0.557726,12.080,662.026,699.147
6008,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06009.jpg,0.536738,0,0,0,1,0,1,1,1.292328,0.536738,0.755590,,0,,,0.012616,1.131270,4,32,1,1,1,4,3.838668,3.838668,11.711,0.685749,11.948,255.863,292.420
6009,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06010.jpg,0.417506,0,0,0,1,0,1,1,1.112017,0.417506,0.694512,,0,,,0.009828,1.192972,4,32,1,1,1,4,3.534815,3.534815,12.321,0.581461,11.890,449.220,486.358
6010,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06011.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.264261,3.264261,11.630,0.402847,12.041,495.616,531.958
6011,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06012.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.188598,4.188598,12.172,0.476121,11.936,493.176,530.010
6012,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06013.jpg,0.335001,0,0,0,1,0,1,1,0.335001,0.335001,0.000000,,0,,,,,4,32,1,1,1,4,5.231518,5.231518,11.571,0.454506,11.905,542.624,577.402
6013,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06014.jpg,0.522816,0,0,0,1,0,1,1,1.275205,0.522816,0.752389,,0,,,0.017271,1.117014,4,32,1,1,1,4,3.503974,3.503974,12.265,0.636205,11.989,540.381,577.531
6014,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06015.jpg,0.426660,0,0,0,1,0,1,1,0.968580,0.426660,0.541920,,0,,,0.055872,1.077281,4,32,1,1,1,4,3.639324,3.639324,11.323,0.645098,11.849,659.693,693.910
6015,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06016.jpg,0.434986,0,0,0,1,0,1,1,1.378459,0.434986,0.943473,,0,,,0.005033,1.012839,4,32,1,1,1,4,4.334944,4.334944,12.160,0.648307,11.916,383.658,420.406
6016,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06017.jpg,0.583476,0,0,0,1,0,2,1,1.214618,0.583476,0.631142,,0,,,0.009897,1.252504,4,32,1,1,1,4,4.882567,4.882567,11.610,0.766905,11.922,299.096,335.264
6017,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06018.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.641358,3.641358,12.244,0.209857,11.934,500.684,537.880
6018,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06019.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.750783,4.750783,11.378,0.210197,11.556,388.699,422.603
6019,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06020.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,3.677881,3.677881,11.998,0.210519,11.770,318.768,354.899
6020,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06021.jpg,0.614699,0,0,0,1,0,2,1,0.614699,0.614699,0.000000,,0,,,,,4,32,1,1,1,4,5.288035,5.288035,11.508,0.746383,11.749,652.509,686.822
6021,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06022.jpg,0.689223,0,0,0,1,0,2,1,1.496978,0.689223,0.807756,,0,,,0.005504,1.113130,4,32,1,1,1,4,3.779708,3.779708,12.040,0.813142,12.135,648.944,685.831
6022,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06023.jpg,0.416100,0,0,0,1,0,2,1,0.909192,0.416100,0.493092,,0,,,0.066263,1.019713,4,32,1,1,1,4,4.318310,4.318310,11.609,0.611921,12.302,405.794,441.166
6023,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06024.jpg,0.393942,0,0,0,1,0,1,1,0.986805,0.393942,0.592862,,0,,,0.040632,1.160230,4,32,1,1,1,4,4.503334,4.503334,11.991,0.550752,15.223,407.883,447.614
