frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00101.jpg,0.902563,1,1,1,1,1,1,1,1.866568,0.902563,0.964005,19,0.974180,0.974180,0.002065,1.000183,4,27,1,1,1,4,8.868500,8.868500,13.823,0.909045,14.239,562.091,604.418
101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00102.jpg,0.897507,1,1,1,1,1,1,1,1.838124,0.897507,0.940617,20,0.967314,0.967314,0.003637,1.014380,4,28,1,1,1,4,8.673836,8.673836,13.493,0.905149,17.130,644.528,690.121
102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00103.jpg,0.901497,1,1,1,1,1,1,1,1.830270,0.901497,0.928773,21,0.962350,0.962350,0.001889,1.038533,4,29,1,1,1,4,9.490812,9.490812,14.359,0.910215,14.191,785.602,827.073
103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00104.jpg,0.818281,1,1,1,1,1,2,1,1.742358,0.818281,0.924077,22,0.963310,0.963310,0.004444,1.028389,4,30,1,1,1,4,12.805017,12.805017,13.611,0.814134,13.785,347.116,388.286
104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00105.jpg,0.887035,1,1,1,1,1,1,1,1.791203,0.887035,0.904168,23,0.951261,0.951261,0.005463,1.034217,4,31,1,1,1,4,10.931406,10.931406,13.741,0.894794,13.810,372.877,413.826
105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00106.jpg,0.887071,1,1,1,1,1,1,1,1.887041,0.887071,0.999970,24,0.999982,0.999982,0.000001,1.000009,4,32,1,1,1,4,10.558463,10.558463,13.621,0.895078,13.941,829.786,870.550
106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00107.jpg,0.740795,0,0,0,1,0,2,1,1.649953,0.740795,0.909158,0,,,0.005253,1.020162,4,32,1,1,1,4,12.386135,12.386135,14.588,0.735895,14.170,615.975,659.983
107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00108.jpg,0.823403,0,0,1,1,0,2,1,1.749641,0.823403,0.926237,1,0.958037,,0.004129,1.019220,4,32,1,1,1,4,9.220440,9.220440,13.640,0.817808,13.752,768.631,811.222
108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00109.jpg,0.892460,1,1,1,1,1,2,1,1.766818,0.892460,0.874358,2,0.928432,0.928432,0.007509,1.032256,4,32,1,1,1,4,10.406431,10.406431,13.678,0.896126,14.033,806.178,846.835
109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00110.jpg,0.847678,1,1,1,1,1,1,1,1.676241,0.847678,0.828563,3,0.911589,0.911589,0.011868,1.050611,4,32,1,1,1,4,11.633348,11.633348,13.767,0.833261,16.822,424.933,470.646
110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00111.jpg,0.858489,1,1,1,1,1,1,1,1.608492,0.858489,0.750003,4,0.878075,0.878075,0.013803,1.123802,4,32,1,1,1,4,13.275730,13.275730,14.583,0.862887,13.641,701.942,745.277
111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00112.jpg,0.882912,1,1,1,1,1,2,1,1.784256,0.882912,0.901344,5,0.936164,0.936164,0.004159,1.025123,4,32,1,1,1,4,11.219800,11.219800,13.622,0.891254,14.202,528.201,571.953
112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00113.jpg,0.902460,1,1,1,1,1,2,1,1.831003,0.902460,0.928543,6,0.958550,0.958550,0.002769,1.026557,4,32,1,1,1,4,11.888446,11.888446,14.281,0.916979,16.138,629.233,673.110
113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00114.jpg,0.898917,1,1,1,1,1,1,1,1.760472,0.898917,0.861555,7,0.923806,0.923806,0.007417,1.047205,4,32,1,1,1,4,11.079700,11.079700,14.561,0.912294,14.122,550.942,594.972
114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00115.jpg,0.907186,1,1,1,1,1,2,1,1.787465,0.907186,0.880278,8,0.933015,0.933015,0.005847,1.042167,4,32,1,1,1,4,11.919724,11.919724,13.848,0.917791,13.873,635.663,677.731
115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00116.jpg,0.907215,1,1,1,1,1,2,1,1.907124,0.907215,0.999909,9,0.999933,0.999933,0.000004,1.000005,4,32,1,1,1,4,12.412338,12.412338,13.634,0.917989,14.083,503.251,545.733
116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00117.jpg,0.903626,1,1,1,1,1,2,1,1.853776,0.903626,0.950150,10,0.963037,0.963037,0.002452,1.001701,4,32,1,1,1,4,13.382795,13.382795,13.795,0.909749,16.809,893.557,937.331
117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00118.jpg,0.903638,1,1,1,1,1,2,1,1.903581,0.903638,0.999942,11,0.999957,0.999957,0.000003,1.000000,4,32,1,1,1,4,12.578468,12.578468,13.639,0.909725,14.699,388.708,433.212
118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00119.jpg,0.911252,1,1,1,1,1,2,1,1.820806,0.911252,0.909554,12,0.952733,0.952733,0.004690,1.033592,4,32,1,1,1,4,11.536603,11.536603,13.445,0.920706,13.526,485.332,525.145
119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00120.jpg,0.911292,1,1,1,1,1,2,1,1.911247,0.911292,0.999955,13,0.999978,0.999978,0.000002,1.000022,4,32,1,1,1,4,10.953649,10.953649,13.497,0.920779,14.261,479.740,520.693
120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00121.jpg,0.911542,1,1,1,1,1,2,1,1.852792,0.911542,0.941250,14,0.971782,0.971782,0.002538,1.028455,4,32,1,1,1,4,10.687420,10.687420,13.432,0.919782,13.224,635.318,676.499
121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00122.jpg,0.822689,1,1,1,1,1,2,1,1.693821,0.822689,0.871132,15,0.921500,0.921500,0.004517,1.049222,4,32,1,1,1,4,10.773890,10.773890,13.305,0.772158,13.551,582.019,623.361
122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00123.jpg,0.822684,1,1,1,1,1,2,1,1.822461,0.822684,0.999777,16,0.999880,0.999880,0.000006,1.000108,4,32,1,1,1,4,12.042992,12.042992,14.077,0.770869,13.170,637.715,677.737
123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00124.jpg,0.853548,1,1,1,1,1,2,1,1.516203,0.853548,0.662655,17,0.737041,0.737041,0.020040,1.001209,4,32,1,1,1,4,12.948069,12.948069,12.779,0.823818,12.867,654.410,693.850
124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00125.jpg,0.862577,1,1,1,1,1,1,1,1.477742,0.862577,0.615166,18,0.710323,0.710323,0.022128,1.039340,4,32,1,1,1,4,12.164262,12.164262,13.180,0.883608,13.474,531.893,571.254
125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00126.jpg,0.861906,1,1,1,1,1,1,1,1.770946,0.861906,0.909040,19,0.953698,0.953698,0.003599,1.044036,4,32,1,1,1,4,12.043405,12.043405,13.978,0.880908,13.499,427.679,470.526
126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00127.jpg,0.861899,1,1,1,1,1,1,1,1.861494,0.861899,0.999595,20,0.999826,0.999826,0.000023,1.000174,4,32,1,1,1,4,11.203869,11.203869,13.314,0.881366,13.345,547.664,587.383
127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00128.jpg,0.869731,1,1,1,1,1,2,1,1.833847,0.869731,0.964116,21,0.980925,0.980925,0.000846,1.019446,4,32,1,1,1,4,10.380460,10.380460,13.193,0.890241,13.652,285.173,324.974
128,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00129.jpg,0.855882,1,1,1,1,1,2,1,1.766045,0.855882,0.910162,22,0.955391,0.955391,0.005155,1.033208,4,32,1,1,1,4,10.162355,10.162355,13.148,0.879855,13.422,486.431,525.825
129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00130.jpg,0.785645,0,0,0,1,0,2,1,1.602267,0.785645,0.816622,0,,,0.008229,1.097697,4,32,1,1,1,4,9.800107,9.800107,13.446,0.810251,13.693,481.646,523.221
130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00131.jpg,0.748921,0,0,0,1,0,1,1,1.507325,0.748921,0.758404,0,,,0.013931,1.063425,4,32,1,1,1,4,10.561998,10.561998,13.231,0.708723,13.294,669.473,708.530
131,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00132.jpg,0.612047,0,0,0,1,0,2,1,1.420344,0.612047,0.808297,0,,,0.009255,1.018706,4,32,1,1,1,4,10.820148,10.820148,13.253,0.555249,14.285,403.060,445.324
132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00133.jpg,0.461079,0,0,0,1,0,2,1,0.807913,0.461079,0.346833,0,,,0.044414,1.448638,4,32,1,1,1,4,10.456915,10.456915,13.454,0.427519,14.337,854.305,896.570
133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00134.jpg,0.842778,0,0,1,1,0,2,1,1.084917,0.842778,0.242139,1,0.571316,,0.066865,1.544973,4,32,1,1,1,4,10.489185,10.489185,13.239,0.831334,15.535,544.466,586.267
134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00135.jpg,0.721840,0,0,0,1,0,2,1,1.654751,0.721840,0.932911,0,,,0.003139,1.004408,4,32,1,1,1,4,10.115982,10.115982,13.607,0.695450,14.109,702.960,744.897
135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00136.jpg,0.726683,0,0,0,1,0,2,1,1.711949,0.726683,0.985265,0,,,0.000504,1.005350,4,32,1,1,1,4,10.226171,10.226171,13.420,0.705124,14.112,598.529,640.733
136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00137.jpg,0.704960,0,0,0,1,0,2,1,1.553016,0.704960,0.848056,0,,,0.008993,1.054370,4,32,1,1,1,4,11.265518,11.265518,13.604,0.685904,16.187,537.348,581.861
137,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00138.jpg,0.753132,0,0,0,1,0,2,1,1.629372,0.753132,0.876240,0,,,0.006416,1.037182,4,32,1,1,1,4,9.995026,9.995026,13.426,0.765354,13.871,719.045,762.614
138,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00139.jpg,0.790031,0,0,0,1,0,2,1,1.706520,0.790031,0.916489,0,,,0.001293,1.036677,4,32,1,1,1,4,9.965856,9.965856,14.335,0.800932,13.642,590.094,630.810
139,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00140.jpg,0.790086,0,0,0,1,0,2,1,1.789632,0.790086,0.999545,0,,,0.000026,1.000196,4,32,1,1,1,4,10.113668,10.113668,13.369,0.801370,13.818,362.541,402.817
140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00141.jpg,0.778040,0,0,0,1,0,2,1,1.716590,0.778040,0.938551,0,,,0.003939,1.014904,4,32,1,1,1,4,9.897507,9.897507,13.445,0.771467,13.479,405.840,446.872
141,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00142.jpg,0.761696,0,0,0,1,0,2,1,1.720535,0.761696,0.958839,0,,,0.001254,1.020414,4,32,1,1,1,4,10.085804,10.085804,13.283,0.772976,13.576,668.837,709.075
142,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00143.jpg,0.803075,0,0,1,1,0,2,1,1.559891,0.803075,0.756816,1,0.883547,,0.012184,1.131802,4,32,1,1,1,4,9.914182,9.914182,13.478,0.809352,13.482,514.264,554.536
143,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00144.jpg,0.728553,0,0,0,1,0,2,1,1.443726,0.728553,0.715174,0,,,0.013845,1.145822,4,32,1,1,1,4,9.689038,9.689038,13.385,0.723820,13.761,425.626,467.157
144,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00145.jpg,0.714785,0,0,0,1,0,2,1,1.502513,0.714785,0.787728,0,,,0.014729,1.075604,4,32,1,1,1,4,10.066681,10.066681,13.386,0.684222,13.512,372.499,412.325
145,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00146.jpg,0.630521,0,0,0,1,0,2,2,1.423036,0.630521,0.792515,0,,,0.009775,1.087503,4,32,1,1,1,4,9.687515,9.687515,14.374,0.645329,13.437,370.728,417.456
146,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00147.jpg,0.688280,0,0,0,0,0,2,1,0.688280,0.688280,0.000000,0,,,0.448168,4.578531,4,32,1,1,1,4,9.481050,9.481050,13.729,0.674890,14.610,546.560,593.061
147,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00148.jpg,0.655289,0,0,0,1,0,2,1,1.589196,0.655289,0.933907,0,,,0.004511,1.016894,4,32,1,1,1,4,10.208176,10.208176,13.016,0.632054,13.556,559.628,600.031
148,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00149.jpg,0.655297,0,0,0,1,0,2,1,1.655128,0.655297,0.999831,0,,,0.000018,1.000043,4,32,1,1,1,4,9.648283,9.648283,12.965,0.631924,13.295,668.672,709.610
149,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00150.jpg,0.702202,0,0,0,1,0,2,2,1.433442,0.702202,0.731240,0,,,0.030874,1.080486,4,32,1,1,1,4,10.023483,10.023483,14.423,0.688231,13.497,586.508,628.771
150,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00151.jpg,0.631066,0,0,0,1,0,2,1,1.550841,0.631066,0.919775,0,,,0.004625,1.036254,4,32,1,1,1,4,9.386704,9.386704,13.218,0.608874,13.177,423.982,463.175
151,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00152.jpg,0.540342,0,0,0,1,0,2,1,1.173904,0.540342,0.633562,0,,,0.041313,1.137521,4,32,1,1,1,4,9.603416,9.603416,12.596,0.511256,13.553,705.557,746.275
152,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00153.jpg,0.424769,0,0,0,1,0,2,2,1.051385,0.424769,0.626616,0,,,0.046783,1.081944,4,32,1,1,1,4,9.662781,9.662781,15.800,0.391311,13.361,681.583,726.793
153,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00154.jpg,0.518412,0,0,0,1,0,2,2,1.220448,0.518412,0.702036,0,,,0.036224,1.060205,4,32,1,1,1,4,9.760380,9.760380,13.145,0.495838,13.621,686.401,725.891
154,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00155.jpg,0.514371,0,0,0,1,0,2,1,1.367843,0.514371,0.853472,0,,,0.015533,1.046899,4,32,1,1,1,4,9.830879,9.830879,13.035,0.489592,13.134,501.998,542.479
155,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00156.jpg,0.395664,0,0,0,0,0,2,1,0.395664,0.395664,0.000000,0,,,0.278714,4.002887,4,32,1,1,1,4,9.540576,9.540576,13.149,0.227563,13.759,505.378,546.262
156,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00157.jpg,0.464097,0,0,0,0,0,2,1,0.464097,0.464097,0.000000,0,,,0.179041,19.501338,4,32,1,1,1,4,9.505217,9.505217,13.245,0.341236,13.620,514.857,555.851
157,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00158.jpg,0.318595,0,0,0,0,0,1,1,0.318595,0.318595,0.000000,0,,,0.520209,2.490955,4,32,1,1,1,4,9.092620,9.092620,13.348,0.272237,13.600,629.735,671.084
158,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00159.jpg,0.337582,0,0,0,1,0,2,1,0.898768,0.337582,0.561186,0,,,0.015062,1.299053,4,32,1,1,1,4,9.931738,9.931738,13.450,0.280114,13.841,480.352,524.135
159,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00160.jpg,0.307251,0,0,0,1,0,2,1,0.401343,0.307251,0.094092,0,,,0.053976,2.095017,4,32,1,1,1,4,9.349527,9.349527,12.976,0.243162,14.640,380.258,421.030
160,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00161.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.628155,9.628155,13.396,0.166199,13.562,541.098,583.299
161,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00162.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.704643,9.704643,13.225,0.166301,13.478,341.496,381.062
162,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00163.jpg,0.718917,0,0,0,1,0,1,1,0.718917,0.718917,0.000000,0,,,,,4,32,1,1,1,4,9.394246,9.394246,13.032,0.186912,13.230,684.559,723.336
163,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00164.jpg,0.530683,0,0,0,1,0,1,1,1.258245,0.530683,0.727562,0,,,0.032696,1.084778,4,32,1,1,1,4,9.371802,9.371802,12.921,0.106276,13.155,580.338,620.408
164,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00165.jpg,0.530386,0,0,0,1,0,1,1,1.530385,0.530386,0.999998,0,,,0.000000,1.000000,4,32,1,1,1,4,9.174923,9.174923,12.909,0.105709,13.309,545.305,585.388
165,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00166.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.430091,9.430091,13.044,0.180995,13.210,552.386,591.256
166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00167.jpg,0.273408,0,0,0,1,0,1,1,0.273408,0.273408,0.000000,0,,,,,4,32,1,1,1,4,9.261638,9.261638,13.115,0.247728,12.835,423.215,462.436
167,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00168.jpg,0.273576,0,0,0,1,0,1,1,1.273005,0.273576,0.999428,0,,,0.000019,1.000263,4,32,1,1,1,4,9.190903,9.190903,12.496,0.248089,13.457,494.916,534.640
168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00169.jpg,0.280647,0,0,0,1,0,2,2,0.890044,0.280647,0.609396,0,,,0.020115,1.193057,4,32,1,1,1,4,9.211457,9.211457,13.112,0.390423,15.138,497.014,538.773
169,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00170.jpg,0.280460,0,0,0,1,0,2,2,1.280199,0.280460,0.999739,0,,,0.000019,1.000086,4,32,1,1,1,4,8.952620,8.952620,13.503,0.389356,14.094,502.887,545.622
170,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00171.jpg,0.280671,0,0,0,1,0,1,1,1.184959,0.280671,0.904288,0,,,0.009149,1.027412,4,32,1,1,1,4,10.022262,10.022262,13.327,0.269290,16.980,579.151,625.351
171,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00172.jpg,0.292137,0,0,0,0,0,2,1,0.292137,0.292137,0.000000,0,,,0.561815,8.497227,4,32,1,1,1,4,9.033342,9.033342,12.758,0.202682,13.098,543.235,583.516
172,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00173.jpg,0.703785,0,0,0,0,0,1,1,0.703785,0.703785,0.000000,0,,,0.215900,1.497688,4,32,1,1,1,4,9.196032,9.196032,12.758,0.180589,13.299,645.875,684.930
173,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00174.jpg,0.334767,0,0,0,1,0,1,1,1.309953,0.334767,0.975186,0,,,0.002592,1.007259,4,32,1,1,1,4,8.690630,8.690630,12.550,0.146341,13.266,715.875,755.563
174,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00175.jpg,0.653024,0,0,0,0,0,1,1,0.653024,0.653024,0.000000,0,,,0.152695,38.479855,4,32,1,1,1,4,10.040479,10.040479,13.145,0.630481,13.231,543.780,583.241
175,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00176.jpg,0.664413,0,0,0,1,0,1,1,1.640109,0.664413,0.975696,0,,,0.000407,1.013569,4,32,1,1,1,4,8.882834,8.882834,12.685,0.639028,12.699,276.855,316.473
176,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00177.jpg,0.664298,0,0,0,1,0,1,1,1.664251,0.664298,0.999953,0,,,0.000002,1.000012,4,32,1,1,1,4,8.814593,8.814593,12.745,0.638129,12.895,573.920,613.401
177,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00178.jpg,0.705869,0,0,0,1,0,1,1,1.637977,0.705869,0.932108,0,,,0.002772,1.031691,4,32,1,1,1,4,8.842089,8.842089,13.196,0.690110,13.162,642.206,682.650
178,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00179.jpg,0.654199,0,0,0,1,0,2,1,1.621811,0.654199,0.967612,0,,,0.001627,1.007723,4,32,1,1,1,4,9.180414,9.180414,12.950,0.628400,13.823,410.056,450.659
179,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00180.jpg,0.601174,0,0,0,1,0,1,1,1.564821,0.601174,0.963647,0,,,0.000934,1.004434,4,32,1,1,1,4,9.034433,9.034433,13.218,0.571275,13.438,729.243,769.788
180,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00181.jpg,0.544873,0,0,0,1,0,2,1,1.482399,0.544873,0.937526,0,,,0.001427,1.011900,4,32,1,1,1,4,8.617350,8.617350,13.281,0.501519,13.270,553.272,592.554
181,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00182.jpg,0.805866,0,0,0,0,0,1,1,0.805866,0.805866,0.000000,0,,,0.162957,36.871656,4,32,1,1,1,4,8.690955,8.690955,12.801,0.658651,13.141,411.644,450.399
182,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00183.jpg,0.805851,0,0,0,1,0,1,1,1.805719,0.805851,0.999867,0,,,0.000014,1.000037,4,32,1,1,1,4,8.805746,8.805746,13.588,0.657649,13.131,428.555,468.141
183,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00184.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.519119,8.519119,12.874,0.146945,13.548,621.039,661.628
184,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00185.jpg,0.517587,0,0,0,1,0,1,1,0.517587,0.517587,0.000000,0,,,,,4,32,1,1,1,4,8.717183,8.717183,12.962,0.462037,13.669,739.829,781.075
185,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00186.jpg,0.560250,0,0,0,1,0,1,1,1.383291,0.560250,0.823041,0,,,0.007636,1.072818,4,32,1,1,1,4,8.680987,8.680987,13.466,0.512481,13.931,635.440,681.398
186,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00187.jpg,0.437233,0,0,0,1,0,1,1,1.321966,0.437233,0.884733,0,,,0.004224,1.010748,4,32,1,1,1,4,8.779351,8.779351,14.380,0.394230,13.633,764.200,807.109
187,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00188.jpg,0.437130,0,0,0,1,0,1,1,1.437071,0.437130,0.999942,0,,,0.000001,1.000032,4,32,1,1,1,4,8.784203,8.784203,16.953,0.393390,13.507,430.187,474.515
188,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00189.jpg,0.257502,0,0,0,1,0,2,2,1.174731,0.257502,0.917229,0,,,0.003615,1.001612,4,32,1,1,1,4,8.599075,8.599075,13.187,0.201334,13.237,438.960,479.631
189,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00190.jpg,0.326333,0,0,0,1,0,2,2,1.202178,0.326333,0.875845,0,,,0.004273,1.065741,4,32,1,1,1,4,8.500903,8.500903,12.965,0.297093,13.317,572.611,611.525
190,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00191.jpg,0.253719,0,0,0,1,0,2,2,1.213095,0.253719,0.959376,0,,,0.000889,1.017454,4,32,1,1,1,4,8.113730,8.113730,13.134,0.353385,13.127,504.760,544.582
191,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00192.jpg,0.359256,0,0,0,1,0,2,2,1.259961,0.359256,0.900705,0,,,0.004259,1.039428,4,32,1,1,1,4,8.471238,8.471238,13.016,0.297704,13.143,418.567,457.379
192,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00193.jpg,0.483942,0,0,0,1,0,2,2,1.453758,0.483942,0.969816,0,,,0.001084,1.008177,4,32,1,1,1,4,8.483142,8.483142,13.177,0.407531,13.206,514.013,553.277
193,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00194.jpg,0.428950,0,0,0,1,0,2,2,1.342799,0.428950,0.913850,0,,,0.004881,1.011160,4,32,1,1,1,4,8.862383,8.862383,12.501,0.362108,13.304,370.719,410.575
194,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00195.jpg,0.588802,0,0,0,1,0,2,2,1.512746,0.588802,0.923944,0,,,0.002389,1.026448,4,32,1,1,1,4,8.886287,8.886287,13.021,0.519614,13.348,644.654,686.710
195,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00196.jpg,0.619884,0,0,0,1,0,2,1,1.501566,0.619884,0.881682,0,,,0.005080,1.060674,4,32,1,1,1,4,8.680975,8.680975,13.684,0.564933,13.173,595.981,637.032
196,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00197.jpg,0.430334,0,0,0,1,0,2,2,1.388578,0.430334,0.958245,0,,,0.001644,1.011444,4,32,1,1,1,4,8.349252,8.349252,12.898,0.362126,13.037,591.754,630.111
197,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00198.jpg,0.444937,0,0,0,1,0,2,1,1.414049,0.444937,0.969112,0,,,0.001112,1.010136,4,32,1,1,1,4,8.071533,8.071533,12.822,0.358866,13.220,406.124,448.339
198,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00199.jpg,0.330453,0,0,0,1,0,2,2,1.275205,0.330453,0.944752,0,,,0.002536,1.025108,4,32,1,1,1,4,8.357159,8.357159,12.720,0.250533,12.886,590.284,628.719
199,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00200.jpg,0.305476,0,0,0,0,0,1,1,0.305476,0.305476,0.000000,0,,,0.237830,22.146596,4,32,1,1,1,4,8.390008,8.390008,12.786,0.160304,12.832,567.895,606.164
200,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00201.jpg,0.405853,0,0,0,1,0,2,1,1.377042,0.405853,0.971189,0,,,0.003402,1.004390,4,32,1,1,1,4,8.136890,8.136890,13.037,0.196172,16.216,669.109,714.053
201,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00202.jpg,0.399388,0,0,0,0,0,2,1,0.399388,0.399388,0.000000,0,,,0.236621,23.043893,4,32,1,1,1,4,8.088586,8.088586,15.284,0.323792,13.174,677.481,718.449
202,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00203.jpg,0.417705,0,0,0,1,0,2,1,1.362359,0.417705,0.944654,0,,,0.002059,1.015150,4,32,1,1,1,4,8.294513,8.294513,13.008,0.332876,13.101,803.701,844.626
