frame,path,active_conf,active_latency_ms,shadow_teacher_conf,shadow_student_conf,shadow_teacher_latency_ms,shadow_student_latency_ms,shadow_update_latency_ms,shadow_update_applied,shadow_updates_this_frame,shadow_buffer_size,shadow_accepted,update_paused,throttle_weird_rate,throttle_box_jump_rate,active_weights,active_model_kind,promotion_policy,active_current_bad_streak
81,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00082.jpg,0.9802539944648743,14.451007843017578,0.9802539944648743,0.9802539944648743,14.631391525268555,14.717856407165527,0.0,0,0,2,1,1,0.5432098507881165,0.03703703731298447,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
82,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00083.jpg,0.9811990261077881,14.502559661865234,0.9811990261077881,0.9811990261077881,14.368000030517578,14.441280364990234,0.0,0,0,3,1,1,0.5365853905677795,0.03658536449074745,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
83,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00084.jpg,0.9765712022781372,14.576160430908203,0.9765712022781372,0.9765712022781372,14.532320022583008,15.088671684265137,0.0,0,0,4,1,1,0.5301204919815063,0.03614457696676254,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
84,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00085.jpg,0.9760066270828247,14.214752197265625,0.9760066270828247,0.9760066270828247,14.790271759033203,14.648544311523438,0.0,0,0,5,1,1,0.523809552192688,0.0357142873108387,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
85,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00086.jpg,0.976185142993927,15.113247871398926,0.976185142993927,0.976185142993927,14.112544059753418,14.65555191040039,0.0,0,0,6,1,1,0.5176470875740051,0.03529411926865578,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
86,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00087.jpg,0.9774476289749146,14.507264137268066,0.9774476289749146,0.9774476289749146,14.360416412353516,14.270879745483398,0.0,0,0,7,1,1,0.5116279125213623,0.03488372266292572,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
87,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00088.jpg,0.9774476289749146,14.55788803100586,0.9774476289749146,0.9774476289749146,14.457023620605469,14.743680000305176,0.0,0,0,8,1,1,0.5057471394538879,0.03448275849223137,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
88,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00089.jpg,0.979030191898346,14.659296035766602,0.979030191898346,0.979030191898346,14.490559577941895,14.435263633728027,0.0,0,0,9,1,1,0.5,0.034090910106897354,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
89,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00090.jpg,0.979030191898346,13.936384201049805,0.979030191898346,0.979030191898346,14.568544387817383,15.112640380859375,0.0,0,0,10,1,1,0.49438202381134033,0.033707864582538605,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
90,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00091.jpg,0.9844278693199158,14.253567695617676,0.9844278693199158,0.9844278693199158,14.588959693908691,14.788960456848145,0.0,0,0,11,1,1,0.4888888895511627,0.03333333507180214,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
91,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00092.jpg,0.9910162687301636,14.417728424072266,0.9910162687301636,0.9910162687301636,14.714240074157715,14.468159675598145,0.0,0,0,12,1,1,0.48351648449897766,0.032967034727334976,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
92,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00093.jpg,0.9933559894561768,14.548959732055664,0.9933559894561768,0.9933559894561768,14.909600257873535,14.167648315429688,0.0,0,0,13,1,1,0.47826087474823,0.032608695328235626,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
93,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00094.jpg,0.9912260174751282,14.764479637145996,0.9912260174751282,0.9912260174751282,14.891551971435547,14.958080291748047,0.0,0,0,14,1,1,0.47311827540397644,0.032258063554763794,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
94,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00095.jpg,0.9904921650886536,14.719776153564453,0.9904921650886536,0.9904921650886536,14.407487869262695,15.148991584777832,0.0,0,0,15,1,1,0.4680851101875305,0.03191489353775978,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
95,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00096.jpg,0.9911200404167175,15.275360107421875,0.9911200404167175,0.9911200404167175,14.190752029418945,14.636032104492188,0.0,0,0,16,1,1,0.46315789222717285,0.031578946858644485,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
96,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00097.jpg,0.9824281334877014,14.51091194152832,0.9824281334877014,0.9824281334877014,14.639616012573242,15.01257610321045,0.0,0,0,17,1,1,0.4583333432674408,0.03125,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
97,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00098.jpg,0.9824281334877014,15.042880058288574,0.9824281334877014,0.9824281334877014,14.558879852294922,15.247551918029785,0.0,0,0,18,1,1,0.4536082446575165,0.030927835032343864,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
98,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00099.jpg,0.9764085412025452,14.426527976989746,0.9764085412025452,0.9764085412025452,14.543295860290527,14.855903625488281,0.0,0,0,19,1,1,0.44897958636283875,0.030612245202064514,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
99,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00100.jpg,0.9764085412025452,15.0000638961792,0.9764085412025452,0.9764085412025452,14.36736011505127,14.386688232421875,0.0,0,0,20,1,1,0.4444444477558136,0.03030303120613098,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00101.jpg,0.9723002314567566,14.941120147705078,0.9723002314567566,0.9723002314567566,14.753791809082031,14.490464210510254,0.0,0,0,21,1,1,0.4399999976158142,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00102.jpg,0.9809219241142273,14.325535774230957,0.9809219241142273,0.9809219241142273,14.874719619750977,14.563776016235352,0.0,0,0,22,1,1,0.4300000071525574,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00103.jpg,0.9830976128578186,14.37718391418457,0.9830976128578186,0.9830976128578186,14.873151779174805,14.21241569519043,0.0,0,0,23,1,1,0.41999998688697815,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00104.jpg,0.9873884320259094,14.556991577148438,0.9873884320259094,0.9873884320259094,14.768799781799316,14.755999565124512,0.0,0,0,24,1,1,0.4099999964237213,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00105.jpg,0.9840003848075867,14.548576354980469,0.9840003848075867,0.9840003848075867,14.504608154296875,14.463968276977539,0.0,0,0,25,1,1,0.4000000059604645,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00106.jpg,0.9840003848075867,14.640543937683105,0.9840003848075867,0.9840003848075867,14.806079864501953,14.36348819732666,0.0,0,0,26,1,1,0.38999998569488525,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00107.jpg,0.9904136061668396,14.793408393859863,0.9904136061668396,0.9904136061668396,15.343680381774902,14.526176452636719,0.0,0,0,27,1,1,0.3799999952316284,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00108.jpg,0.9868912100791931,14.280159950256348,0.9868912100791931,0.9868912100791931,14.755711555480957,14.39913558959961,0.0,0,0,28,1,1,0.3700000047683716,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00109.jpg,0.9913177490234375,14.784576416015625,0.9913177490234375,0.9913177490234375,14.403008460998535,15.020256042480469,0.0,0,0,29,1,1,0.36000001430511475,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00110.jpg,0.988272488117218,14.197919845581055,0.988272488117218,0.9862356781959534,14.476223945617676,19.845375061035156,837.3916149139404,1,1,30,1,0,0.3499999940395355,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00111.jpg,0.9836902022361755,16.820831298828125,0.9836961030960083,0.972516655921936,14.52460765838623,14.791680335998535,483.60133171081543,1,1,31,1,0,0.3400000035762787,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00112.jpg,0.9894216656684875,15.068544387817383,0.9894132018089294,0.9715917110443115,14.869088172912598,14.630911827087402,883.9974403381348,1,1,32,1,0,0.33000001311302185,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00113.jpg,0.9888396859169006,14.79747200012207,0.9888386726379395,0.9488980770111084,15.321599960327148,16.664512634277344,669.3353652954102,1,1,32,1,0,0.3199999928474426,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00114.jpg,0.9897991418838501,15.13161563873291,0.9898079037666321,0.9173076748847961,14.443103790283203,15.255552291870117,417.3011779785156,1,1,32,1,0,0.3100000023841858,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00115.jpg,0.9934009909629822,14.834239959716797,0.9933843016624451,0.916387140750885,14.868831634521484,15.29036808013916,751.7533302307129,1,1,32,1,0,0.30000001192092896,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00116.jpg,0.9934009909629822,14.413087844848633,0.9933678507804871,0.8909273743629456,14.687871932983398,14.913536071777344,610.1346015930176,1,1,32,1,0,0.28999999165534973,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00117.jpg,0.9947637319564819,14.612959861755371,0.9947234392166138,0.9051917791366577,14.590304374694824,14.930144309997559,780.5204391479492,1,1,32,1,0,0.2800000011920929,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00118.jpg,0.9947637319564819,14.666048049926758,0.9947130084037781,0.9052464365959167,14.539008140563965,14.979071617126465,720.3490734100342,1,1,32,1,0,0.27000001072883606,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00119.jpg,0.993085503578186,14.636287689208984,0.9929927587509155,0.9002907872200012,14.551168441772461,14.19052791595459,806.6296577453613,1,1,32,1,0,0.25999999046325684,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00120.jpg,0.993085503578186,14.432415962219238,0.9929746389389038,0.9181028008460999,14.191776275634766,13.915136337280273,847.5737571716309,1,1,32,1,0,0.25,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00121.jpg,0.9939072728157043,13.766112327575684,0.99379563331604,0.9507259726524353,14.17193603515625,16.490175247192383,647.2177505493164,1,1,32,1,0,0.23999999463558197,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00122.jpg,0.9883257150650024,13.84227180480957,0.9881039261817932,0.939328134059906,14.329983711242676,14.513152122497559,520.2436447143555,1,1,32,1,0,0.23000000417232513,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00123.jpg,0.9883257150650024,13.843104362487793,0.9880818128585815,0.9598472118377686,14.599455833435059,14.672191619873047,756.9725513458252,1,1,32,1,0,0.2199999988079071,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00124.jpg,0.9694013595581055,14.087615966796875,0.9687540531158447,0.9424386620521545,14.572064399719238,14.326784133911133,795.0758934020996,1,1,32,1,0,0.20999999344348907,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00125.jpg,0.973115861415863,15.386719703674316,0.972315788269043,0.9603483080863953,14.061344146728516,14.452704429626465,667.5455570220947,1,1,32,1,0,0.20000000298023224,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00126.jpg,0.9729649424552917,14.643584251403809,0.9721611142158508,0.978594958782196,14.776960372924805,14.449664115905762,595.6857204437256,1,1,32,1,0,0.1899999976158142,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00127.jpg,0.9729649424552917,13.974271774291992,0.9721293449401855,0.9871013164520264,14.90608024597168,14.62377643585205,455.55973052978516,1,1,32,1,0,0.18000000715255737,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00128.jpg,0.9774813652038574,14.48198413848877,0.9767524600028992,0.9930219054222107,14.180928230285645,14.346272468566895,647.4506855010986,1,1,32,1,0,0.17000000178813934,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
128,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00129.jpg,0.9697154760360718,14.457951545715332,0.9687360525131226,0.9900655746459961,14.172127723693848,16.035839080810547,417.7682399749756,1,1,32,1,0,0.1599999964237213,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00130.jpg,0.9860186576843262,14.392000198364258,0.9853832721710205,0.9837460517883301,14.389216423034668,14.734399795532227,607.3687076568604,1,1,32,1,0,0.15000000596046448,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00131.jpg,0.9636685848236084,14.05571174621582,0.9626674652099609,0.984478771686554,13.934783935546875,14.317472457885742,693.0661201477051,1,1,32,1,0,0.14000000059604645,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
131,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00132.jpg,0.9921349287033081,14.46787166595459,0.991923987865448,0.9962975382804871,14.503487586975098,14.756863594055176,651.545524597168,1,1,32,1,0,0.12999999523162842,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00133.jpg,0.9922981858253479,15.143808364868164,0.992003858089447,0.984652042388916,14.189056396484375,14.526592254638672,578.2678127288818,1,1,32,1,0,0.11999999731779099,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00134.jpg,0.9860705733299255,14.287327766418457,0.9857572913169861,0.9940376281738281,14.430272102355957,14.241791725158691,463.2079601287842,1,1,32,1,0,0.10999999940395355,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00135.jpg,0.9834938049316406,14.858783721923828,0.9829152822494507,0.9767321944236755,14.81875228881836,14.945599555969238,612.7550601959229,1,1,32,1,0,0.10000000149011612,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00136.jpg,0.9831094145774841,15.621439933776855,0.9825490713119507,0.9718233346939087,14.881728172302246,14.729887962341309,712.4333381652832,1,1,32,1,0,0.09000000357627869,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00137.jpg,0.9758967161178589,14.743552207946777,0.9750298857688904,0.9479953646659851,14.725055694580078,15.915007591247559,856.3213348388672,1,1,32,1,0,0.07999999821186066,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
