frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,source_memory_loss,source_memory_valid_entries,source_memory_mean_pos_sim,source_memory_mean_neg_sim,source_memory_margin,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
3034,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03035.jpg,0.886440,1,1,1,1,1,1,1,1.851953,0.886440,0.965513,51,0.981048,0.981048,0.001565,1.012110,4,32,1,1,1,4,7.386806,7.388969,0,0,0,0.000000,0,,,,0.043268,4,0.956732,0.412723,0.544009,14.632,0.933513,14.046,537.563,584.463
3035,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03036.jpg,0.886755,1,1,1,1,1,1,1,1.886608,0.886755,0.999853,52,0.999919,0.999919,0.000003,1.000081,4,32,1,1,1,4,6.448418,6.450840,0,0,0,0.000000,0,,,,0.048452,4,0.951548,0.413945,0.537603,14.217,0.932579,14.702,578.798,626.091
3036,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03037.jpg,0.820206,1,1,1,1,1,1,1,1.774406,0.820206,0.954200,53,0.974857,0.974857,0.002287,1.014801,4,32,1,1,1,4,7.103625,7.106423,0,0,0,0.000000,0,,,,0.055972,4,0.944028,0.419999,0.524030,13.946,0.894178,14.323,646.926,693.928
3037,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03038.jpg,0.876320,1,1,1,1,1,1,1,1.826372,0.876320,0.950052,54,0.966187,0.966187,0.003057,1.002154,4,32,1,1,1,4,7.331476,7.335326,0,0,0,0.000000,0,,,,0.076995,4,0.923005,0.408269,0.514736,14.179,0.914870,13.941,458.134,505.116
3038,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03039.jpg,0.916375,1,1,1,1,1,1,1,1.865715,0.916375,0.949340,55,0.968519,0.968519,0.002795,1.008866,4,32,1,1,1,4,5.384061,5.386586,0,0,0,0.000000,0,,,,0.050498,4,0.949502,0.408497,0.541005,13.842,0.929251,14.643,554.096,599.377
3039,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03040.jpg,0.871571,1,1,1,1,1,1,1,1.852120,0.871571,0.980548,56,0.989675,0.989675,0.000457,1.010433,4,32,1,1,1,4,6.027146,6.029603,0,0,0,0.000000,0,,,,0.049132,4,0.950868,0.415203,0.535665,13.668,0.916580,14.334,573.950,619.451
3040,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03041.jpg,0.881920,1,1,1,1,1,1,1,1.805352,0.881920,0.923431,57,0.954068,0.954068,0.003929,1.019077,4,32,1,1,1,4,7.211024,7.214101,0,0,0,0.000000,0,,,,0.061528,4,0.938472,0.417851,0.520621,13.903,0.901521,14.264,474.030,520.432
3041,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03042.jpg,0.790190,0,0,0,1,0,1,1,1.707091,0.790190,0.916901,0,,,0.003506,1.026566,4,32,1,1,1,4,7.830338,7.832733,0,0,0,0.000000,0,,,,0.047893,4,0.952107,0.419611,0.532496,14.178,0.881137,14.027,566.452,611.886
3042,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03043.jpg,0.884974,0,0,1,1,0,1,1,1.772214,0.884974,0.887239,1,0.936968,,0.006488,1.031986,4,32,1,1,1,4,5.714233,5.716602,0,0,0,0.000000,0,,,,0.047381,4,0.952619,0.416750,0.535869,14.328,0.933843,14.269,666.051,712.365
3043,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03044.jpg,0.885180,1,1,1,1,1,1,1,1.885039,0.885180,0.999859,2,0.999930,0.999930,0.000006,1.000060,4,32,1,1,1,4,7.090649,7.093770,0,0,0,0.000000,0,,,,0.062432,4,0.937568,0.409098,0.528470,17.945,0.932768,15.053,684.078,735.567
3044,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03045.jpg,0.913209,1,1,1,1,1,1,1,1.834121,0.913209,0.920912,3,0.959407,0.959407,0.003753,1.032649,4,32,1,1,1,4,7.095532,7.098125,0,0,0,0.000000,0,,,,0.051840,4,0.948160,0.422909,0.525251,14.069,0.928410,14.312,821.957,870.930
3045,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03046.jpg,0.836114,1,1,1,1,1,1,1,1.739363,0.836114,0.903249,4,0.942282,0.942282,0.005925,1.018239,4,32,1,1,1,4,5.715694,5.718931,0,0,0,0.000000,0,,,,0.064733,4,0.935267,0.409422,0.525845,14.178,0.885991,14.595,255.459,301.257
3046,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03047.jpg,0.852455,1,1,1,1,1,1,1,1.495191,0.852455,0.642735,5,0.831291,0.831291,0.021495,1.200577,4,32,1,1,1,4,6.780516,6.783570,0,0,0,0.000000,0,,,,0.061071,4,0.938929,0.409946,0.528983,14.519,0.904178,14.324,439.804,489.632
3047,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03048.jpg,0.777943,0,0,0,1,0,1,1,1.642835,0.777943,0.864892,0,,,0.007632,1.016005,4,32,1,1,1,4,7.812726,7.815487,0,0,0,0.000000,0,,,,0.055219,4,0.944781,0.399951,0.544830,14.030,0.878876,20.038,510.661,560.868
3048,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03049.jpg,0.838419,0,0,1,1,0,1,1,1.635068,0.838419,0.796648,1,0.888250,,0.009315,1.088972,4,32,1,1,1,4,6.597445,6.600618,0,0,0,0.000000,0,,,,0.063481,4,0.936519,0.398086,0.538433,14.080,0.898659,15.043,624.230,671.856
3049,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03050.jpg,0.691764,0,0,0,1,0,1,1,1.203243,0.691764,0.511480,0,,,0.030692,1.304937,4,32,1,1,1,4,6.761895,6.765105,0,0,0,0.000000,0,,,,0.064191,4,0.935809,0.408931,0.526878,14.517,0.789205,14.190,545.475,591.940
